,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2018,,72.0,72.0,,,3,1.0,1.0,1992-07-12,,74.3,1.0,,99.7,,,,,,,,,,,,0,,,,,7,3,5-9,0.0,,,,0.0,,,,,,,,,52.0,,,75,5.0,Albert Wilson,,52.0,,,100.0,100.0,1.0,52.0,52.0,WilsAl02,wr,,,,,,158.3,4,391,55.9,15.0,26,3.7,8.0,1.1,0.0,16.0,2.0,2.3,4,,,0.0,,2018,1.0,MIA,,,35,0.0,,,34,,,195,407,0.0,,52.0,7.4,,,,12.0,,
2019,,3.33,10.0,,,3,,2.0,1992-07-12,,69.4,1.0,,10.1,,,,,,,,,,,,0,,,,,13,4,5-9,0.0,,,,0.0,,,,,,,,,20.0,,,35,28.0,Albert Wilson,,3.33,,,50.0,0.0,0.0,20.0,10.0,WilsAl02,wr,,,,,,85.4,1,351,27.0,8.2,43,3.3,5.0,0.4,0.0,45.0,9.0,3.5,1,,,,,2019,,MIA,,,62,1.0,,,48,,,195,396,10.0,,20.0,1.5,,,,8.3,,
Career,,20.5,30.7,,2481.0,23,2.0,3.0,1992-07-12,,65.4,2.0,,,,,,,,,,,,,,0,1.0,1.0,0.0,,75,33,5-9,0.0,,,,0.0,0.0,52.0,3.0,,,,,21.0,52.0,,,75,55.0,Albert Wilson,,15.5,,,66.7,33.3,1.0,72.0,24.0,WilsAl02,,,,,,,149.3,12,2286,30.5,11.8,193,2.6,23.0,0.3,1.0,143.0,6.2,1.9,13,,,0.0,,Career,6.0,,,,295,1.0,,,216,,,195,2429,10.0,,36.0,1.0,17.3,,,11.2,0.0,
2014,,,,,281.0,3,0.0,,1992-07-12,,57.1,,,,,,,,,,,,,,,0,1.0,0.0,0.0,,12,2,5-9,,,,,,0.0,21.0,1.0,,,,,21.0,,,,48,,Albert Wilson,,,,,,,,,,WilsAl02,wr,,,,,,,0,260,21.7,16.3,16,1.3,,,,,,,0,,,0.0,,2014,3.0,KAN,,,28,,,,16,,,195,260,,,,,21.0,,,16.3,0.0,
2015,,,,,,5,0.0,,1992-07-12,,61.4,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,14,12,5-9,,,,,,,,,,,,,,,,,44,8.0,Albert Wilson,,,,,,,,,,WilsAl02,WR,,,,,,,2,451,32.2,12.9,35,2.5,5.0,0.4,0.0,26.0,5.2,1.9,2,,,0.0,,2015,1.0,KAN,,,57,,,,40,,,195,477,,,,,,,,11.9,0.0,
2016,,,,,342.0,3,1.0,,1992-07-12,,60.8,,,,,,,,,,,,,,,0,,,,,16,5,5-9,,,,,,0.0,13.0,1.0,,,,,13.0,,,,42,55.0,Albert Wilson,,,,,,,,,,WilsAl02,wr,,,,,,,2,279,17.4,9.0,31,1.9,2.0,0.1,1.0,50.0,25.0,3.1,3,,,0.0,,2016,1.0,KAN,,,51,,,,33,,,195,329,,,,,13.0,,,10.0,,
2017,,,,,578.0,6,,,1992-07-12,,67.7,,,,,,,,,,,,,,,0,,,,,13,7,5-9,,,,,,0.0,18.0,1.0,,,,,18.0,,,,63,6.0,Albert Wilson,,,,,,,,,,WilsAl02,wr,,,,,,,3,554,42.6,13.2,42,3.2,3.0,0.2,0.0,6.0,2.0,0.5,3,,,,,2017,,KAN,,,62,,,,45,,,195,560,,,,,18.0,,,12.4,,
