,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,0,,,,0,0,,1.0,6-4,0,0,,,Sebastian Joseph,,,0,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,0.0,,2013,1,1.0,Rutgers,1,,,295,,,,0,,FR
2014,,3,,,,0,0,,3.0,6-4,0,0,,,Sebastian Joseph,,,0,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,0.0,,2014,0,0.0,Rutgers,3,,,295,,,,0,,FR
2015,,7,,,,0,1,,11.0,6-4,0,0,,,Sebastian Joseph,,,0,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,1.0,,2015,15,5.5,Rutgers,22,,,295,,,,0,,SO
2016,,16,,,,1,0,,11.0,6-4,0,0,,,Sebastian Joseph,,,1,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,1.0,,2016,13,3.5,Rutgers,29,,,295,,,,0,,SR
2017,,17,,,,1,0,,11.0,6-4,0,0,,,Sebastian Joseph,,,1,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,1.5,,2017,18,4.5,Rutgers,35,,,295,,,,0,,SR
Career,,43,,,,2,1,,,6-4,0,0,,,Sebastian Joseph,,,2,,,,,sebastian-joseph-1,,,DL,,,,,,,,,,,,3.5,,Career,47,14.5,Rutgers,90,,,295,,,,0,,
