,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2007,,6,,,,0,0.0,0.0,12.0,,0,0,,,Ryan Kerrigan,,,0.0,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,1.0,,2007,12,1.0,Purdue,18,,,,,,0.0,0,,FR
2008,,25,,,,2,,,12.0,,1,0,,,Ryan Kerrigan,,,,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,7.0,,2008,31,11.5,Purdue,56,,,,,,,8,8.0,SO
2009,,25,,,,7,0.0,0.0,12.0,,0,0,,,Ryan Kerrigan,,,2.0,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,13.0,,2009,41,18.5,Purdue,66,,,,,,0.0,0,,JR
2010,,20,,,,5,0.0,0.0,12.0,,0,0,,,Ryan Kerrigan,,,1.0,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,12.5,,2010,50,26.0,Purdue,70,,,,,,0.0,0,,SR
Career,,76,,,,14,0.0,0.0,,,1,0,,,Ryan Kerrigan,,,3.0,,,,,ryan-kerrigan-1,,,DL,,,,,,,,,,,,33.5,,Career,134,57.0,Purdue,210,,,,,,0.0,8,8.0,
