,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2015,,,,,255.0,2,,,1993-01-05,,46.2,,,,,,,,,,,,,,,2,0.0,1.0,0.0,,11,0,5-10,,,,,,0.0,12.0,1.0,,,,,12.0,,,1.0,35,11,Phillip Dorsett,,,,,,,,,,DorsPh00,,0.0,1.0,2.0,,,,1,225,20.5,12.5,18,1.6,3,0.3,0,17,5.7,1.5,1,,,0.0,,2015,,IND,,,39,,,,21,,,192,242,,,,,12.0,,0.5,11.5,0.0,
2016,,,,,,5,,,1993-01-05,,55.9,,,,,,,,,,,,,,,1,0.0,1.0,-4.0,,15,7,5-10,,,,,,,,,,,,,,,,,64,7,Phillip Dorsett,,,,,,,,,,DorsPh00,wr,,,,,,,2,528,35.2,16.0,33,2.2,2,0.1,0,10,5.0,0.7,2,,,0.0,,2016,,IND,,,59,,,,35,,,192,538,,,,,,,,15.4,-4.0,
2017,,,,,,2,,,1993-01-05,,66.7,,,,,,,,,,,,,,,0,,,,,15,2,5-10,,,,,,,,,,,,,,,,,39,7,Phillip Dorsett,,,,,,,,,,DorsPh00,wr,,,,,,,0,194,12.9,16.2,12,0.8,1,0.1,0,7,7.0,0.5,0,,,,,2017,,NWE,,,18,,,,13,,,192,201,,,,,,,,15.5,,
2018,,,,,,3,,,1993-01-05,,76.2,,,,,,,,,,,,,,,0,,,,,16,2,5-10,,,,,,,,,,,,,,,,,20,17,Phillip Dorsett,,,,,,,,,,DorsPh00,wr,,,,,,,3,290,18.1,9.1,32,2.0,4,0.3,0,29,7.3,1.8,3,,,,,2018,,NWE,,,42,,,,36,,,192,319,,,,,,,,8.9,,
2019,,,,,,3,,,1993-01-05,,53.7,,,,,,,,,,,,,,,0,,,,,14,4,5-10,,,,,,,,,,,,,,,,,58,9,Phillip Dorsett,,,,,,,,,,DorsPh00,wr,,,,,,,5,397,28.4,13.7,29,2.1,3,0.2,0,21,7.0,1.5,5,,,,,2019,,NWE,,,54,,,,32,,,192,418,,,,,,,,13.1,,
Career,,,,,1727.0,15,,,1993-01-05,,58.5,,,,,,,,,,,,,,,3,0.0,2.0,-4.0,,71,15,5-10,,,,,,0.0,12.0,1.0,,,,,12.0,,,1.0,64,17,Phillip Dorsett,,,,,,,,,,DorsPh00,,0.0,1.0,2.0,,,,11,1634,23.0,13.2,124,1.7,13,0.2,0,84,6.5,1.2,11,,,0.0,,Career,,,,,212,,,,137,,,192,1718,,,,,12.0,,0.5,12.5,-4.0,
