,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2010,9.4,1.0,30,,,0.0,0.0,,13.0,6-4,0,0,0,,A.J. McCarron,,48,0.0,62.5,3,389,8.1,aj-mccarron-1,6,0,QB,,151.2,,,,,6,0,-10,-1.7,0,0.0,,2010,1.0,0.0,Alabama,2.0,0,,214,-10,-1.7,,0,,FR
2011,8.3,0.0,219,,,0.0,0.0,,13.0,6-4,0,0,5,,A.J. McCarron,,328,0.0,66.8,16,2634,8.0,aj-mccarron-1,30,12,QB,,147.3,,,,,30,2,-22,-0.7,2,0.0,,2011,1.0,0.0,Alabama,1.0,2,,214,-22,-0.7,,0,,SO
2012,10.8,,211,,,,,,14.0,6-4,0,0,3,,A.J. McCarron,,314,,67.2,30,2933,9.3,aj-mccarron-1,49,6,QB,,175.3,,,,,49,1,4,0.1,1,,,2012,,,Alabama,,1,,214,4,0.1,,0,,JR
2013,9.8,0.0,226,0.0,0.0,0.0,0.0,,13.0,6-4,0,0,7,0.0,A.J. McCarron,,336,0.0,67.3,28,3063,9.1,aj-mccarron-1,34,0,QB,0.0,167.2,0.0,0.0,,0.0,34,0,-22,-0.6,0,0.0,,2013,0.0,0.0,Alabama,0.0,0,,214,-22,-0.6,,0,,SR
Career,9.6,1.0,686,0.0,0.0,0.0,0.0,,,6-4,0,0,15,0.0,A.J. McCarron,,1026,0.0,66.9,77,9019,8.8,aj-mccarron-1,119,18,QB,0.0,162.5,0.0,0.0,,0.0,119,3,-50,-0.4,3,0.0,,Career,2.0,0.0,Alabama,3.0,3,,214,-50,-0.4,,0,,
