,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2015,,,,,,0,,,1993-05-15,,100.0,,,,,,,,,,,,,,,0,,,,,1,0,5-11,,,,,,,,,,,,,,,,,-2,13,Malcolm Brown,,,,,,,,,,BrowMa03,,,,,,,,0,-2,-2.0,-2.0,1,1.0,4,4.0,0,17,4.3,17.0,0,,,,,2015,,STL,,,1,,,,5,,,222,15,,,,,,,,3.0,,
2016,,,,,,0,0.0,,1993-05-15,,100.0,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,16,0,5-11,,,,,,,,,,,,,,,,,26,10,Malcolm Brown,,,,,,,,,,BrowMa03,,,,,,,,0,46,2.9,15.3,3,0.2,18,1.1,0,39,2.2,2.4,0,,,0.0,,2016,2.0,LAR,,,3,,,,21,,,222,85,,,,,,,,4.0,0.0,
2017,,,,,,2,,,1993-05-15,,81.8,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,11,1,5-11,,,,,,,,,,,,,,,,,16,20,Malcolm Brown,,,,,,,,,,BrowMa03,rb,,,,,,,0,53,4.8,5.9,9,0.8,63,5.7,1,246,3.9,22.4,1,,,0.0,,2017,,LAR,,,11,,,,72,,,222,299,,,,,,,,4.2,0.0,
2018,,,,,,2,0.0,,1993-05-15,,71.4,,,,,,,,,,,,,,,0,,,,,12,0,5-11,,,,,,,,,,,,,,,,,18,19,Malcolm Brown,,,,,,,,,,BrowMa03,,,,,,,,1,52,4.3,10.4,5,0.4,43,3.6,0,212,4.9,17.7,1,,,0.0,,2018,2.0,LAR,,,7,,,,48,,,222,264,,,,,,,,5.5,,
2019,,,,,,2,1.0,,1993-05-15,,33.3,,,,,,,,,,,,,,,0,,,,,14,1,5-11,,,,,,,,,,,,,,,,,10,17,Malcolm Brown,,,,,,,,,,BrowMa03,rb,,,,,,,0,16,1.1,8.0,2,0.1,69,4.9,5,255,3.7,18.2,5,,,0.0,,2019,2.0,LAR,,,6,,,,71,,,222,271,,,,,,,,3.8,,
Career,,,,,,6,1.0,,1993-05-15,,71.4,,,,,,,,,,,,,,,2,0.0,1.0,0.0,,54,2,5-11,,,,,,,,,,,,,,,,,26,20,Malcolm Brown,,,,,,,,,,BrowMa03,,,,,,,,1,165,3.1,8.3,20,0.4,197,3.6,6,769,3.9,14.2,7,,,0.0,,Career,6.0,,,,28,,,,217,,,222,934,,,,,,,,4.3,0.0,
