,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,,0.0,,,,0.0,0.0,,10.0,5-11,0,0,,,Malcolm Brown,,,0.0,,,,,malcolm-brown-2,175,30,RB,,,0,17,5.7,3,172,5,742,4.3,5,0.0,,2011,0.0,0.0,Texas,0.0,5,,222,759,4.3,,0,,FR
2012,,,,,,,,,8.0,5-11,0,0,,,Malcolm Brown,,,,,,,,malcolm-brown-2,76,30,RB,,,1,112,7.5,15,61,4,324,5.3,5,,,2012,,,Texas,,5,,222,436,5.7,,0,,SO
2013,,29.0,,0.0,0.0,0.0,0.0,,13.0,5-11,0,0,,0.0,Malcolm Brown,,,4.0,,,,,malcolm-brown-2,231,66,RB,0.0,,2,195,11.5,17,214,9,904,4.2,11,1.0,,2013,22.0,8.5,Texas,51.0,11,,222,1099,4.8,,0,,SO
2014,,22.0,,0.0,0.0,2.0,0.0,,13.0,5-11,0,0,,0.0,Malcolm Brown,,,1.0,,,,,malcolm-brown-2,199,36,RB,0.0,,0,58,3.6,16,183,6,708,3.9,6,5.5,,2014,33.0,13.0,Texas,55.0,6,,222,766,3.8,,0,,SR
Career,,51.0,,0.0,0.0,2.0,0.0,,,5-11,0,0,,0.0,Malcolm Brown,,,5.0,,,,,malcolm-brown-2,681,162,RB,0.0,,3,382,7.5,51,630,24,2678,4.3,27,6.5,,Career,55.0,21.5,Texas,106.0,27,,222,3060,4.5,,0,,
