,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,2,,,,0,0,,3.0,6-0,0,0,,,Ahmad Thomas,,,0,,,,,ahmad-thomas-1,,,DB,,,,,,,,,,,,0.0,,2013,7,1.0,Oklahoma,9,,,215,,,,0,,FR
2014,,26,,,,0,0,,13.0,6-0,1,0,,,Ahmad Thomas,,,2,,,,,ahmad-thomas-1,,,DB,,,,,,,,,,,,0.0,,2014,48,0.5,Oklahoma,74,,,215,,,,0,0.0,SO
2015,,26,,,,0,0,,13.0,6-0,3,0,,,Ahmad Thomas,,,3,,,,,ahmad-thomas-1,,,S,,,,,,,,,,,,1.5,,2015,49,1.5,Oklahoma,75,,,215,,,,33,11.0,JR
2016,,19,,,,0,1,,13.0,6-0,0,0,,,Ahmad Thomas,,,2,,,,,ahmad-thomas-1,,,S,,,,,,,,,,,,1.0,,2016,45,2.0,Oklahoma,64,,,215,,,,0,,SR
Career,,73,,,,0,1,,,6-0,4,0,,,Ahmad Thomas,,,7,,,,,ahmad-thomas-1,,,S,,,,,,,,,,,,2.5,,Career,149,5.0,Oklahoma,222,,,215,,,,33,8.3,
