,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2012,,13,,,,0,0,0.0,,6-3,,,,,Vernon Butler,,,0,,,,,vernon-butler-1,,,DL,,,,,,,,,,,,0.0,,2012,8,1.5,Louisiana Tech,21,,,316,,,0.0,,,FR
2013,,27,,,,0,0,,10.0,6-3,0.0,0.0,,,Vernon Butler,,,0,,,,,vernon-butler-1,,,DL,,,,,,,,,,,,1.0,,2013,16,4.5,Louisiana Tech,43,,,316,,,,0.0,,SO
2014,,19,,,,1,1,,14.0,6-3,0.0,0.0,,,Vernon Butler,,,1,,,,,vernon-butler-1,,,DL,,,,,,,,,,,,1.0,,2014,35,12.5,Louisiana Tech,54,,,316,,,,0.0,,JR
2015,,22,,,,0,1,,13.0,6-3,0.0,0.0,,,Vernon Butler,,,2,,,,,vernon-butler-1,,,DT,,,,,,,,,,,,3.0,,2015,28,10.0,Louisiana Tech,50,,,316,,,,0.0,,SR
Career,,81,,,,1,2,0.0,,6-3,0.0,0.0,,,Vernon Butler,,,3,,,,,vernon-butler-1,,,DT,,,,,,,,,,,,5.0,,Career,87,28.5,Louisiana Tech,168,,,316,,,0.0,0.0,,
