,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,0,,0,0,0,0,,13.0,6-1,0,0,,0,Chris Godwin,,,0,,,,,chris-godwin-1,28,12,WR,0,,2,338,13.0,26,2,0,1,0.5,2,0.0,,2014,0,0.0,Penn State,0,2,,205,339,12.1,,0,,FR
2015,,2,,0,0,0,1,,13.0,6-1,0,0,,0,Chris Godwin,,,0,,,,,chris-godwin-1,69,30,WR,0,,5,1101,16.0,69,0,0,0,,5,0.0,,2015,2,0.0,Penn State,4,5,,205,1101,16.0,,0,,SO
2016,,1,,0,0,0,0,,13.0,6-1,0,0,,0,Chris Godwin,,,0,,,,,chris-godwin-1,60,66,WR,0,,11,982,16.6,59,1,0,13,13.0,11,0.0,,2016,1,0.0,Penn State,2,11,,205,995,16.6,,0,,JR
Career,,3,,0,0,0,1,,,6-1,0,0,,0,Chris Godwin,,,0,,,,,chris-godwin-1,157,108,WR,0,,18,2421,15.7,154,3,0,14,4.7,18,0.0,,Career,3,0.0,Penn State,6,18,,205,2435,15.5,,0,,
