,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,0,0,0,0,0,0,,12.0,5-11,0,0,0,0,Justin Jackson,,0,0,,0,0,,justin-jackson-5,267,66,RB,0,,1,201,9.1,22,245,10,1187,4.8,11,0.0,,2014,0,0.0,Northwestern,0,11,,200,1388,5.2,,0,,FR
2015,,0,0,0,0,0,0,,13.0,5-11,0,0,0,0,Justin Jackson,,0,0,,0,0,,justin-jackson-5,333,30,RB,0,,0,162,7.7,21,312,5,1418,4.5,5,0.0,,2015,3,0.0,Northwestern,3,5,,200,1580,4.7,,0,,SO
2016,,2,0,0,0,0,0,,13.0,5-11,0,0,0,0,Justin Jackson,,0,0,,0,0,,justin-jackson-5,333,90,RB,0,,0,219,6.3,35,298,15,1524,5.1,15,0.0,,2016,2,0.0,Northwestern,4,15,,200,1743,5.2,,0,,JR
2017,32.0,1,1,0,0,0,0,,13.0,5-11,0,0,0,0,Justin Jackson,,1,0,100.0,1,12,12.0,justin-jackson-5,331,66,RB,0,530.8,0,276,6.3,44,287,11,1311,4.6,11,0.0,,2017,0,0.0,Northwestern,1,11,,200,1587,4.8,,0,,SR
Career,32.0,3,1,0,0,0,0,,,5-11,0,0,0,0,Justin Jackson,,1,0,100.0,1,12,12.0,justin-jackson-5,1264,252,RB,0,530.8,1,858,7.0,122,1142,41,5440,4.8,42,0.0,,Career,5,0.0,Northwestern,8,42,,200,6298,5.0,,0,,
