,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2008,,3.0,,,,,,,11.0,,0,0,,,Alfred Morris,,,,,,,,alfred-morris-1,7,0,RB,,,,,,,7,0,23,3.3,0,0.0,,2008,7.0,0.0,Florida Atlantic,10.0,0,,,23,3.3,,0,,SO
2009,,,,,,,,,12.0,,0,0,,,Alfred Morris,,,,,,,,alfred-morris-1,270,78,RB,,,2.0,114.0,16.3,7.0,263,11,1392,5.3,13,,,2009,,,Florida Atlantic,,13,,,1506,5.6,,0,,SO
2010,,0.0,,,,0.0,0.0,,12.0,,0,0,,0.0,Alfred Morris,,,0.0,,,,,alfred-morris-1,235,48,RB,,,1.0,47.0,5.9,8.0,227,7,928,4.1,8,0.0,,2010,1.0,0.0,Florida Atlantic,1.0,8,,,975,4.1,,0,,JR
2011,,0.0,,,,0.0,0.0,,12.0,,0,0,,0.0,Alfred Morris,,,0.0,,,,,alfred-morris-1,251,60,RB,,,1.0,139.0,9.3,15.0,236,9,1186,5.0,10,0.0,,2011,2.0,0.0,Florida Atlantic,2.0,10,,,1325,5.3,,0,,SR
Career,,3.0,,,,0.0,0.0,,,,0,0,,0.0,Alfred Morris,,,0.0,,,,,alfred-morris-1,763,186,RB,,,4.0,300.0,10.0,30.0,733,27,3529,4.8,31,0.0,,Career,10.0,0.0,Florida Atlantic,13.0,31,,,3829,5.0,,0,,
