,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,6.3,0,218,0,0,0,0,,8.0,6-1,0,0,9,0,Baker Mayfield,,340,0,64.1,12,2315,6.8,baker-mayfield-1,88,18,QB,0,127.7,0,0,,0,88,3,190,2.2,3,0.0,,2013,0,0.0,Texas Tech,0,3,,220,190,2.2,,0,,FR
2015,10.4,0,269,0,0,0,0,,13.0,6-1,0,0,7,0,Baker Mayfield,,395,0,68.1,36,3700,9.4,baker-mayfield-1,141,42,QB,0,173.3,0,0,,0,141,7,405,2.9,7,0.0,,2015,3,0.0,Oklahoma,3,7,,220,405,2.9,,0,,SO
2016,12.3,0,254,0,0,0,0,,13.0,6-1,0,0,8,0,Baker Mayfield,,358,0,70.9,40,3965,11.1,baker-mayfield-1,78,36,QB,0,196.4,0,0,,0,78,6,177,2.3,6,0.0,,2016,0,0.0,Oklahoma,0,6,,220,177,2.3,,0,,JR
2017,12.9,0,285,0,0,0,0,,14.0,6-1,0,0,6,0,Baker Mayfield,,404,0,70.5,43,4627,11.5,baker-mayfield-1,98,36,QB,0,198.9,1,2,2.0,1,97,5,311,3.2,6,0.0,,2017,2,0.0,Oklahoma,2,6,,220,313,3.2,,0,,SR
Career,10.6,0,1026,0,0,0,0,,,6-1,0,0,30,0,Baker Mayfield,,1497,0,68.5,131,14607,9.8,baker-mayfield-1,405,132,QB,0,175.4,1,2,2.0,1,404,21,1083,2.7,22,0.0,,Career,5,0.0,Overall,5,22,,220,1085,2.7,,0,,
