,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,0,,0,0,0,0,,12.0,5-11,0,0,,0,Marlon Mack,,,0,,,,,marlon-mack-1,223,54,RB,0,,0,160,7.6,21,202,9,1041,5.2,9,0.0,,2014,0,0.0,South Florida,0,9,,213,1201,5.4,,0,,FR
2015,,1,,0,0,0,0,,12.0,5-11,0,0,,0,Marlon Mack,,,0,,,,,marlon-mack-1,226,54,RB,0,,1,111,6.9,16,210,8,1381,6.6,9,0.0,,2015,2,0.0,South Florida,3,9,,213,1492,6.6,,0,,SO
2016,,0,,0,0,0,0,,12.0,5-11,0,0,,0,Marlon Mack,,,0,,,,,marlon-mack-1,202,90,RB,0,,0,227,8.1,28,174,15,1187,6.8,15,0.0,,2016,0,0.0,South Florida,0,15,,213,1414,7.0,,0,,JR
Career,,1,,0,0,0,0,,,5-11,0,0,,0,Marlon Mack,,,0,,,,,marlon-mack-1,651,198,RB,0,,1,498,7.7,65,586,32,3609,6.2,33,0.0,,Career,2,0.0,South Florida,3,33,,213,4107,6.3,,0,,
