,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2012,,,,,,3,,,1990-02-14,,50.0,,,,,,,,,,,,,,,0,,,,,10,6,6-3,,,,,,,,,,,,,,,,,55,,Alshon Jeffery,,,,,,,,,,JeffAl00,wr,,,,,,,3,367,36.7,15.3,24,2.4,,,,,,,3,,,,,2012,,CHI,,,48,,,,24,,,218,367,,,,,,,,15.3,,
2013,,,,,,14,,,1990-02-14,,60.1,,,,,,,,,,,,,,,3,0.0,2.0,0.0,,16,14,6-3,,,,,,,,,,,,,,,,,80,38.0,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,7,1421,88.8,16.0,89,5.6,16.0,1.0,0.0,105.0,6.6,6.6,7,,,0.0,,2013,,CHI,,,148,,,,105,,,218,1526,,,,,,,,14.5,0.0,
2014,,,,,,9,,,1990-02-14,,58.6,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16,16,6-3,,,,,,,,,,,,,,,,,74,12.0,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,10,1133,70.8,13.3,85,5.3,6.0,0.4,0.0,33.0,5.5,2.1,10,,,0.0,,2014,,CHI,,,145,,,,91,,,218,1166,,,,,,,,12.8,0.0,
2015,,,,,,7,,,1990-02-14,,57.4,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,9,8,6-3,,,,,,,,,,,,,,,,,50,,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,4,807,89.7,14.9,54,6.0,,,,,,,4,,,0.0,,2015,,CHI,,,94,,,,54,,,218,807,,,,,,,,14.9,0.0,
2016,,,,,,5,,,1990-02-14,,55.3,,,,,,,,,,,,,,,0,,,,,12,12,6-3,,,,,,,,,,,,,,,,,54,,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,2,821,68.4,15.8,52,4.3,,,,,,,2,,,,,2016,,CHI,,,94,,,,52,,,218,821,,,,,,,,15.8,,
2017,,,,,,8,,,1990-02-14,,47.5,,,,,,,,,,,,,,,0,,,,,16,16,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,53,,Alshon Jeffery,,,,1.0,,,,,,JeffAl00,WR,,,,,,,9,789,49.3,13.8,57,3.6,,,,,,,9,,,0.0,,2017,,PHI,,,120,,,,57,,,218,789,,,,,,,,13.8,,0.0
2018,,,,,,6,,,1990-02-14,,70.7,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,13,13,6-3,,,,,,,,,,,,,,,,,52,,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,6,843,64.8,13.0,65,5.0,,,,,,,6,,,0.0,,2018,,PHI,,,92,,,,65,,,218,843,,,,,,,,13.0,0.0,
2019,,,,,,4,,,1990-02-14,,58.9,,,,,,,,,,,,,,,0,,,,,10,10,6-3,,,,,,,,,,,,,,,,,38,2.0,Alshon Jeffery,,,,,,,,,,JeffAl00,WR,,,,,,,4,490,49.0,11.4,43,4.3,1.0,0.1,1.0,2.0,2.0,0.2,5,,,,,2019,,PHI,,,73,,,,44,,,218,492,,,,,,,,11.2,,
Career,,,,,,56,,,1990-02-14,,57.6,,,,,,,,,,,,,,,6,0.0,3.0,0.0,,102,95,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,80,38.0,Alshon Jeffery,,,,1.0,,,,,,JeffAl00,,,,,,,,45,6671,65.4,14.2,469,4.6,23.0,0.2,1.0,140.0,6.1,1.4,46,,,0.0,,Career,,,,,814,,,,492,,,218,6811,,,,,,,,13.8,0.0,0.0
