,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,-6.5,0,1,0,0,1,1,,13.0,6-2,0,0,1,0,Laquon Treadwell,,4,0,25.0,0,19,4.8,laquon-treadwell-1,75,30,WR,0,14.9,5,608,8.4,72,3,0,2,0.7,5,0.0,,2013,1,0.0,Ole Miss,1,5,,210,610,8.1,,0,,FR
2014,,0,0,0,0,0,0,,9.0,6-2,0,0,0,0,Laquon Treadwell,,0,0,,0,0,,laquon-treadwell-1,50,30,WR,0,,5,632,13.2,48,2,0,-7,-3.5,5,0.0,,2014,0,0.0,Ole Miss,0,5,,210,625,12.5,,0,,SO
2015,51.3,0,3,0,0,0,0,,13.0,6-2,0,0,0,0,Laquon Treadwell,,3,0,100.0,1,134,44.7,laquon-treadwell-1,83,66,WR,0,585.2,11,1153,14.1,82,1,0,-5,-5.0,11,0.0,,2015,0,0.0,Ole Miss,0,11,,210,1148,13.8,,0,,JR
Career,18.3,0,4,0,0,1,1,,,6-2,0,0,1,0,Laquon Treadwell,,7,0,57.1,1,153,21.9,laquon-treadwell-1,208,126,WR,0,259.3,21,2393,11.8,202,6,0,-10,-1.7,21,0.0,,Career,1,0.0,Ole Miss,1,21,,210,2383,11.5,,0,,
