,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2012,,1,,,,0,0,0.0,,6-2,,,,,Blake Martinez,,,0,,,,,blake-martinez-1,,,LB,,,,,,,,,,,,0.0,,2012,2,0.0,Stanford,3,,,245,,,0.0,,,FR
2013,,4,,,,1,0,,3.0,6-2,1.0,0.0,,,Blake Martinez,,,0,,,,,blake-martinez-1,,,LB,,,,,,,,,,,,0.0,,2013,8,0.0,Stanford,12,,,245,,,,0.0,0.0,SO
2014,,48,,,,3,0,,13.0,6-2,3.0,0.0,,,Blake Martinez,,,0,,,,,blake-martinez-1,,,LB,,,,,,,,,,,,4.5,,2014,54,7.0,Stanford,102,,,245,,,,2.0,0.7,JR
2015,,63,,,,1,0,,14.0,6-2,1.0,0.0,,,Blake Martinez,,,6,,,,,blake-martinez-1,,,LB,,,,,,,,,,,,2.0,,2015,75,6.5,Stanford,138,,,245,,,,10.0,10.0,SR
Career,,116,,,,5,0,0.0,,6-2,5.0,0.0,,,Blake Martinez,,,6,,,,,blake-martinez-1,,,LB,,,,,,,,,,,,6.5,,Career,139,13.5,Stanford,255,,,245,,,0.0,12.0,2.4,
