,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2014,,,,,,3,,,1992-01-22,,66.7,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,16,5,6-4,,,,,,,,,,,,,,,,,43,,Richard Rodgers,,,,,,,,,,RodgRi00,te,,,,,,,2,225,14.1,11.3,20,1.3,,,,,,,2,,,0.0,,2014,,GNB,,,30,,,,20,,,257,225,,,,,,,,11.3,0.0,
2015,,,,,,5,,,1992-01-22,,68.2,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,16,12,6-4,,,,,,,,,,,,,,,,,61,11.0,Richard Rodgers,,,,,,,,,,RodgRi00,TE,,,,,,,8,510,31.9,8.8,58,3.6,1.0,0.1,0.0,11.0,11.0,0.7,8,,,0.0,,2015,,GNB,,,85,,,,59,,,257,521,,,,,,,,8.8,0.0,
2016,,,,,271.0,3,,,1992-01-22,,63.8,,,,,,,,,,,,,,,0,,,,,16,6,6-4,,,,,,0.0,0.0,1.0,,,,,0.0,,,,22,,Richard Rodgers,,,,,,,,,,RodgRi00,te,,,,,,,2,271,16.9,9.0,30,1.9,,,,,,,2,,,,,2016,,GNB,,,47,,,,30,,,257,271,,,,,0.0,,,9.0,,
2017,,,,,,2,,,1992-01-22,,63.2,,,,,,,,,,,,,,,0,,,,,15,1,6-4,,,,,,,,,,,,,,,,,36,,Richard Rodgers,,,,,,,,,,RodgRi00,te,,,,,,,1,160,10.7,13.3,12,0.8,,,,,,,1,,,,,2017,,GNB,,,19,,,,12,,,257,160,,,,,,,,13.3,,
2018,,,,,,0,,,1992-01-22,,100.0,,,,,,,,,,,,,,,0,,,,,7,0,6-4,,,,,,,,,,,,,,,,,7,,Richard Rodgers,,,,,,,,,,RodgRi00,,,,,,,,0,7,1.0,7.0,1,0.1,,,,,,,0,,,,,2018,,PHI,,,1,,,,1,,,257,7,,,,,,,,7.0,,
2019,,,,,,0,,,1992-01-22,,0.0,,,,,,,,,,,,,,,0,,,,,1,0,6-4,,,,,,,,,,,,,,,,,0,,Richard Rodgers,,,,,,,,,,RodgRi00,,,,,,,,0,0,0.0,,0,0.0,,,,,,,0,,,,,2019,,PHI,,,0,,,,0,,,257,0,,,,,,,,,,
Career,,,,,1184.0,13,,,1992-01-22,,66.5,,,,,,,,,,,,,,,0,0.0,2.0,0.0,,71,24,6-4,,,,,,0.0,0.0,1.0,,,,,0.0,,,,61,11.0,Richard Rodgers,,,,,,,,,,RodgRi00,,,,,,,,13,1173,16.5,9.7,121,1.7,1.0,0.0,0.0,11.0,11.0,0.2,13,,,0.0,,Career,,,,,182,,,,122,,,257,1184,,,,,0.0,,,9.7,0.0,
