,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,0,,0,0,0,0,,8.0,6-3,0,0,,0,Evan Engram,,,0,,,,,evan-engram-1,21,18,TE,0,,3,268,12.8,21,0,0,0,,3,0.0,,2013,0,0.0,Ole Miss,0,3,,227,268,12.8,,0,,FR
2014,,0,,0,0,0,0,,10.0,6-3,0,0,,0,Evan Engram,,,0,,,,,evan-engram-1,38,12,TE,0,,2,662,17.4,38,0,0,0,,2,0.0,,2014,0,0.0,Ole Miss,0,2,,227,662,17.4,,0,,SO
2015,,0,,0,0,0,0,,12.0,6-3,0,0,,0,Evan Engram,,,0,,,,,evan-engram-1,38,12,TE,0,,2,464,12.2,38,0,0,0,,2,0.0,,2015,1,0.0,Ole Miss,1,2,,227,464,12.2,,0,,JR
2016,,0,,0,0,0,0,,11.0,6-3,0,0,,0,Evan Engram,,,0,,,,,evan-engram-1,65,48,TE,0,,8,926,14.2,65,0,0,0,,8,0.0,,2016,0,0.0,Ole Miss,0,8,,227,926,14.2,,0,,SR
Career,,0,,0,0,0,0,,,6-3,0,0,,0,Evan Engram,,,0,,,,,evan-engram-1,162,90,TE,0,,15,2320,14.3,162,0,0,0,,15,0.0,,Career,1,0.0,Ole Miss,1,15,,227,2320,14.3,,0,,
