,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,,48,,0.0,0.0,1.0,0.0,0.0,12.0,,0,0,,0.0,Brynden Trawick,0.0,,2.0,,,,,brynden-trawick-2,,0,DB,0.0,,,,,,,,,,,1.0,0.0,2011,75,2.5,Troy,123,0,0.0,,,,0.0,0,,JR
2012,,33,,,,,,,12.0,,3,1,,,Brynden Trawick,,,,,,,,brynden-trawick-2,,6,DB,,,,,,,,,,,,0.0,,2012,50,5.0,Troy,83,1,,,,,,123,41.0,SR
Career,,81,,0.0,0.0,1.0,0.0,0.0,,,3,1,,0.0,Brynden Trawick,0.0,,2.0,,,,,brynden-trawick-2,,6,DB,0.0,,,,,,,,,,,1.0,0.0,Career,125,7.5,Troy,206,1,0.0,,,,0.0,123,41.0,
