adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
5.5,0.0,83.0,0.0,0.0,0.0,0.0,,8.0,6-3,0.0,0.0,4.0,0.0,Seth Collins,,160.0,0.0,51.9,6.0,935.0,5.8,seth-collins-1,108,48,QB,0.0,108.3,0.0,0.0,,0.0,108.0,8.0,575.0,5.3,8,0.0,,2015,1.0,0.0,Oregon State,1.0,8.0,,195,575,5.3,,0.0,,FR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,6-3,0.0,0.0,0.0,0.0,Seth Collins,,2.0,0.0,0.0,0.0,0.0,0.0,seth-collins-1,51,6,WR,0.0,0.0,1.0,418.0,11.6,36.0,15.0,0.0,30.0,2.0,1,0.0,,2016,2.0,0.0,Oregon State,2.0,1.0,,195,448,8.8,,0.0,,SO
,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,6-3,0.0,0.0,0.0,0.0,Seth Collins,,0.0,0.0,,0.0,0.0,,seth-collins-1,17,6,WR,0.0,,1.0,130.0,10.8,12.0,5.0,0.0,14.0,2.8,1,0.0,,2017,0.0,0.0,Oregon State,0.0,1.0,,195,144,8.5,,0.0,,JR
5.0,0.0,1.0,0.0,0.0,0.0,0.0,,12.0,6-3,0.0,0.0,0.0,0.0,Seth Collins,,2.0,0.0,50.0,0.0,10.0,5.0,seth-collins-1,34,12,QB,0.0,92.0,2.0,317.0,9.9,32.0,2.0,0.0,6.0,3.0,2,0.0,,2018,2.0,0.0,Texas Tech,2.0,2.0,,195,323,9.5,,0.0,,JR
,,,,,,,,,6-3,,,,,Seth Collins,,,,,,,,seth-collins-1,0,0,WR,,,,,,,,,,,0,,,2019,,,Texas Tech,,,,195,0,,,,,SR
5.4,0.0,84.0,0.0,0.0,0.0,0.0,,,6-3,0.0,0.0,4.0,0.0,Seth Collins,,164.0,0.0,51.2,6.0,945.0,5.8,seth-collins-1,210,72,WR,0.0,106.8,4.0,865.0,10.8,80.0,130.0,8.0,625.0,4.8,12,0.0,,Career,5.0,0.0,Overall,5.0,12.0,,195,1490,7.1,,0.0,,
