adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,,,,,,,6-2,,,,,Reakwon Jones,,,,,,,,reakwon-jones-1,,0,LB,,,,,,,,,,,,,,2015,,,Indiana,,0,,233,,,,,,FR
,1.0,,0.0,0.0,0.0,0.0,,2.0,6-2,0.0,0.0,,0.0,Reakwon Jones,,,0.0,,,,,reakwon-jones-1,,0,LB,0.0,,,,,,,,,,,0.0,,2016,1.0,0.0,Indiana,2.0,0,,233,,,,0.0,,FR
,4.0,,0.0,0.0,0.0,0.0,,5.0,6-2,0.0,0.0,,0.0,Reakwon Jones,,,0.0,,,,,reakwon-jones-1,,0,LB,0.0,,,,,,,,,,,0.0,,2017,3.0,0.0,Indiana,7.0,0,,233,,,,0.0,,SO
,12.0,,0.0,0.0,0.0,1.0,,9.0,6-2,0.0,0.0,,0.0,Reakwon Jones,,,2.0,,,,,reakwon-jones-1,,0,LB,0.0,,,,,,,,,,,1.0,,2018,24.0,4.5,Indiana,36.0,0,,233,,,,0.0,,JR
,16.0,,0.0,0.0,0.0,1.0,1.0,13.0,6-2,0.0,0.0,,0.0,Reakwon Jones,0.0,,2.0,,,,,reakwon-jones-1,,6,LB,0.0,,,,,,,,,,,1.0,,2019,39.0,3.5,Indiana,55.0,1,,233,,,,0.0,,SR
,33.0,,0.0,0.0,0.0,2.0,1.0,,6-2,0.0,0.0,,0.0,Reakwon Jones,0.0,,4.0,,,,,reakwon-jones-1,,6,LB,0.0,,,,,,,,,,,2.0,,Career,67.0,8.0,Indiana,100.0,1,,233,,,,0.0,,
