adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,0,,0,0,0,0,,1.0,5-11,0,0,,0,Sheldon Evans,,,0,,,,,sheldon-evans-1,1,0,RB,0,,0,0,,0,1,0,-1,-1.0,0,0.0,,2018,0,0.0,Marshall,0,0,,196,-1,-1.0,,0,,FR
,1,,0,0,0,0,,11.0,5-11,0,0,,0,Sheldon Evans,,,0,,,,,sheldon-evans-1,72,6,RB,0,,0,37,12.3,3,69,1,375,5.4,1,0.0,,2019,0,0.0,Marshall,1,1,,196,412,5.7,,0,,SO
,1,,0,0,0,0,,,5-11,0,0,,0,Sheldon Evans,,,0,,,,,sheldon-evans-1,73,6,RB,0,,0,37,12.3,3,70,1,374,5.3,1,0.0,,Career,0,0.0,Marshall,1,1,,196,411,5.6,,0,,
