adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,9,,,,0,0,,10.0,5-11,0,0,,,Jalen Phelps,,,4,,,,,jalen-phelps-1,,,DB,,,,,,,,,,,,0.0,,2016,18,0.0,Eastern Michigan,27,,,175,,,,0,,FR
,8,,,,0,0,,8.0,5-11,0,0,,,Jalen Phelps,,,2,,,,,jalen-phelps-1,,,DB,,,,,,,,,,,,0.0,,2017,10,0.0,Eastern Michigan,18,,,175,,,,0,,SO
,15,,,,0,0,,11.0,5-11,0,0,,,Jalen Phelps,,,2,,,,,jalen-phelps-1,,,DB,,,,,,,,,,,,0.0,,2018,14,0.0,Eastern Michigan,29,,,175,,,,0,,JR
,3,,,,0,0,,3.0,5-11,0,0,,,Jalen Phelps,,,0,,,,,jalen-phelps-1,,,DB,,,,,,,,,,,,0.0,,2019,6,0.0,Eastern Michigan,9,,,175,,,,0,,SR
,35,,,,0,0,,,5-11,0,0,,,Jalen Phelps,,,8,,,,,jalen-phelps-1,,,DB,,,,,,,,,,,,0.0,,Career,48,0.0,Eastern Michigan,83,,,175,,,,0,,
