adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,10,,,,0,0,,9.0,6-2,1,0,,,Cameron Dantzler,,,3,,,,,cameron-dantzler-1,,,DB,,,,,,,,,,,,0.0,,2017,15,2.0,Mississippi State,25,,,188,,,,15,15.0,FR
,11,,,,0,0,,13.0,6-2,2,0,,,Cameron Dantzler,,,9,,,,,cameron-dantzler-1,,,CB,,,,,,,,,,,,1.0,,2018,32,2.5,Mississippi State,43,,,188,,,,8,4.0,SO
,9,,,,1,1,,9.0,6-2,2,0,,,Cameron Dantzler,,,8,,,,,cameron-dantzler-1,,,CB,,,,,,,,,,,,0.5,,2019,31,2.0,Mississippi State,40,,,188,,,,0,0.0,JR
,30,,,,1,1,,,6-2,5,0,,,Cameron Dantzler,,,20,,,,,cameron-dantzler-1,,,CB,,,,,,,,,,,,1.5,,Career,78,6.5,Mississippi State,108,,,188,,,,23,4.6,
