adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,,,,,,,6-2,,,,,Logan Wilson,,,,,,,,logan-wilson-1,,0,S,,,,,,,,,,,,,,2015,,,Wyoming,,0,,241,,,,,,FR
,39.0,,0.0,0.0,1.0,3.0,1.0,14.0,6-2,3.0,1.0,,0.0,Logan Wilson,0.0,,4.0,,,,,logan-wilson-1,,12,LB,0.0,,,,,,,,,,,3.0,,2016,55.0,7.5,Wyoming,94.0,2,,241,,,,83.0,27.7,FR
,35.0,,0.0,0.0,3.0,1.0,,12.0,6-2,1.0,0.0,,0.0,Logan Wilson,,,1.0,,,,,logan-wilson-1,,0,LB,0.0,,,,,,,,,,,1.0,,2017,76.0,8.0,Wyoming,111.0,0,,241,,,,3.0,3.0,SO
,43.0,,0.0,0.0,0.0,0.0,,11.0,6-2,2.0,0.0,,0.0,Logan Wilson,,,2.0,,,,,logan-wilson-1,,0,LB,0.0,,,,,,,,,,,2.0,,2018,56.0,10.5,Wyoming,99.0,0,,241,,,,21.0,10.5,JR
,43.0,,0.0,0.0,1.0,0.0,,13.0,6-2,4.0,1.0,,0.0,Logan Wilson,,,7.0,,,,,logan-wilson-1,,6,LB,0.0,,,,,,,,,,,1.0,,2019,62.0,8.5,Wyoming,105.0,1,,241,,,,47.0,11.8,SR
,160.0,,0.0,0.0,5.0,4.0,1.0,,6-2,10.0,2.0,,0.0,Logan Wilson,0.0,,14.0,,,,,logan-wilson-1,,18,LB,0.0,,,,,,,,,,,7.0,,Career,249.0,34.5,Wyoming,409.0,3,,241,,,,154.0,15.4,
