adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,,,,,,,6-2,,,,,David Curry,,,,,,,,david-curry-1,,0,LB,,,,,,,,,,,,,,2015,,,Georgia Tech,,0.0,,230,,,,,,FR
,6.0,,0.0,0.0,0.0,0.0,,6.0,6-2,0.0,0.0,,0.0,David Curry,,,0.0,,,,,david-curry-1,,0,LB,0.0,,,,,,,,,,,0.0,,2016,6.0,0.0,Georgia Tech,12.0,0.0,,230,,,,0.0,,FR
,19.0,,0.0,0.0,0.0,1.0,1.0,13.0,6-2,1.0,0.0,,0.0,David Curry,0.0,,0.0,,,,,david-curry-1,,6,LB,0.0,,,,,,,,,,,0.5,,2018,28.0,0.5,Georgia Tech,47.0,1.0,,230,,,,0.0,0.0,JR
,43.0,,0.0,0.0,2.0,1.0,,12.0,6-2,1.0,0.0,,0.0,David Curry,,,3.0,,,,,david-curry-1,,0,LB,0.0,,,,,,,,,,,2.0,,2019,54.0,6.0,Georgia Tech,97.0,,,230,,,,8.0,8.0,JR
,68.0,,0.0,0.0,2.0,2.0,1.0,,6-2,2.0,0.0,,0.0,David Curry,0.0,,3.0,,,,,david-curry-1,,6,LB,0.0,,,,,,,,,,,2.5,,Career,88.0,6.5,Georgia Tech,156.0,1.0,,230,,,,8.0,4.0,
