adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,0,0,,,,7.0,5-11,,,,0,Tim Jordan,,,,,,,,tim-jordan-2,19,0,RB,0,,0,65,8.1,8,11,0,52,4.7,0,,,2017,,,Tennessee,,0,,203,117,6.2,,,,FR
,,,0,0,,,,12.0,5-11,,,,0,Tim Jordan,,,,,,,,tim-jordan-2,144,18,RB,0,,0,116,9.7,12,132,3,522,4.0,3,,,2018,,,Tennessee,,3,,203,638,4.4,,,,SO
,,,0,0,,,,12.0,5-11,,,,0,Tim Jordan,,,,,,,,tim-jordan-2,110,6,RB,0,,0,46,7.7,6,104,1,428,4.1,1,,,2019,,,Tennessee,,1,,203,474,4.3,,,,JR
,,,0,0,,,,,5-11,,,,0,Tim Jordan,,,,,,,,tim-jordan-2,273,24,RB,0,,0,227,8.7,26,247,4,1002,4.1,4,,,Career,,,Tennessee,,4,,203,1229,4.5,,,,
