adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,3,,0,0,0,1,,9.0,6-0,0,0,,0,Cam Taylor,,,3,,,,,cam-taylor-1,,0,DB,0,,,,,,,,,,,0.0,,2018,9,0.0,Nebraska,12,0,,215,,,,0,,FR
,20,,0,0,4,0,,11.0,6-0,2,1,,0,Cam Taylor,,,4,,,,,cam-taylor-1,,6,CB,0,,,,,,,,,,,1.5,,2019,29,4.0,Nebraska,49,1,,215,,,,95,47.5,SO
,23,,0,0,4,1,,,6-0,2,1,,0,Cam Taylor,,,7,,,,,cam-taylor-1,,6,CB,0,,,,,,,,,,,1.5,,Career,38,4.0,Nebraska,61,1,,215,,,,95,47.5,
