adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,0,,0,0,0,0,,12.0,5-10,0,0,,0,Garland LaFrance,,,0,,,,,garland-lafrance-1,53,6,RB,0,,1,148,7.4,20,33,0,158,4.8,1,0.0,,2018,0,0.0,Western Kentucky,0,1.0,,175,306,5.8,,0,,FR
,1,,0,0,0,0,,11.0,5-10,0,0,,0,Garland LaFrance,,,0,,,,,garland-lafrance-1,8,0,WR,0,,0,15,3.8,4,4,0,9,2.3,0,0.0,,2019,0,0.0,Western Kentucky,1,,,175,24,3.0,,0,,SO
,1,,0,0,0,0,,,5-10,0,0,,0,Garland LaFrance,,,0,,,,,garland-lafrance-1,61,6,WR,0,,1,163,6.8,24,37,0,167,4.5,1,0.0,,Career,0,0.0,Western Kentucky,1,1.0,,175,330,5.4,,0,,
