adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,0,0,,,,5.0,6-0,,,,0,Mike Epstein,,,,,,,,mike-epstein-2,61,24,RB,0,,1,59,14.8,4,57,3,346,6.1,4,,,2017,,,Illinois,,4.0,,205,405,6.6,,,,FR
,,,0,0,,,,7.0,6-0,,,,0,Mike Epstein,,,,,,,,mike-epstein-2,70,18,RB,0,,0,86,8.6,10,60,3,411,6.9,3,,,2018,,,Illinois,,3.0,,205,497,7.1,,,,SO
,,,0,0,,,,1.0,6-0,,,,0,Mike Epstein,,,,,,,,mike-epstein-2,8,0,RB,0,,0,0,,0,8,0,45,5.6,0,,,2019,,,Illinois,,,,205,45,5.6,,,,JR
,,,0,0,,,,,6-0,,,,0,Mike Epstein,,,,,,,,mike-epstein-2,139,42,RB,0,,1,145,10.4,14,125,6,802,6.4,7,,,Career,,,Illinois,,7.0,,205,947,6.8,,,,
