adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,,,39,13,,,,13.0,6-1,,,,0,Dylan Brown,,,,,,,,dylan-brown-1,,78,K,0,,,,,,,,,,,,,2017,,,New Mexico State,,0.0,,182,,,,,,SO
,,,35,10,,,,11.0,6-1,,,,0,Dylan Brown,,,,,,,,dylan-brown-1,,65,K,0,,,,,,,,,,,,,2018,,,New Mexico State,,0.0,,182,,,,,,JR
,,,32,10,,,,12.0,6-1,,,,0,Dylan Brown,,,,,,,,dylan-brown-1,,62,K,0,,,,,,,,,,,,,2019,,,New Mexico State,,,,182,,,,,,SR
,,,106,33,,,,,6-1,,,,0,Dylan Brown,,,,,,,,dylan-brown-1,,205,K,0,,,,,,,,,,,,,Career,,,New Mexico State,,0.0,,182,,,,,,
