adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,1,,,,0,0,,6.0,6-1,2,0,,,JR Pace,,,2,,,,,jr-pace-1,,,DB,,,,,,,,,,,,0.0,,2017,3,0.0,Northwestern,4,,,205,,,,23,11.5,FR
,31,,,,0,1,,14.0,6-1,4,0,,,JR Pace,,,7,,,,,jr-pace-1,,,DB,,,,,,,,,,,,0.0,,2018,51,4.5,Northwestern,82,,,205,,,,26,6.5,SO
,17,,,,0,0,,12.0,6-1,1,0,,,JR Pace,,,3,,,,,jr-pace-1,,,DB,,,,,,,,,,,,0.0,,2019,25,0.0,Northwestern,42,,,205,,,,0,0.0,JR
,49,,,,0,1,,,6-1,7,0,,,JR Pace,,,12,,,,,jr-pace-1,,,DB,,,,,,,,,,,,0.0,,Career,79,4.5,Northwestern,128,,,205,,,,49,7.0,
