adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,0,,,,0,0,,2.0,6-2,0,0,,,Dylan Meeks,,,0,,,,,dylan-meeks-1,0,,LB,,,0,0,,0,0,0,0,,0,0.0,,2017,2,0.0,Akron,2,,,240,0,,,0,,FR
,3,,,,0,0,,6.0,6-2,0,0,,,Dylan Meeks,,,1,,,,,dylan-meeks-1,1,,TE,,,0,0,,0,1,0,30,30.0,0,0.0,,2018,2,1.5,Akron,5,,,240,30,30.0,,0,,SO
,33,,,,1,0,,10.0,6-2,0,0,,,Dylan Meeks,,,1,,,,,dylan-meeks-1,0,,DE,,,0,0,,0,0,0,0,,0,0.5,,2019,14,1.0,Akron,47,,,240,0,,,0,,JR
,36,,,,1,0,,,6-2,0,0,,,Dylan Meeks,,,2,,,,,dylan-meeks-1,1,,DE,,,0,0,,0,1,0,30,30.0,0,0.5,,Career,18,2.5,Akron,54,,,240,30,30.0,,0,,
