adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,18,,,,1,0,,13.0,6-1,4,0,,,Paulson Adebo,,,17,,,,,paulson-adebo-1,,,CB,,,,,,,,,,,,0.0,,2018,46,5.0,Stanford,64,,,190,,,,45,11.3,SO
,10,,,,0,0,,9.0,6-1,4,0,,,Paulson Adebo,,,10,,,,,paulson-adebo-1,,,CB,,,,,,,,,,,,0.0,,2019,23,0.0,Stanford,33,,,190,,,,4,1.0,JR
,28,,,,1,0,,,6-1,8,0,,,Paulson Adebo,,,27,,,,,paulson-adebo-1,,,CB,,,,,,,,,,,,0.0,,Career,69,5.0,Stanford,97,,,190,,,,49,6.1,
