adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,14,,,,0,1,,8.0,5-11,0,0,,,C.J. Avery,,,0,,,,,cj-avery-1,,,S,,,,,,,,,,,,0.0,,2017,11,0.5,Louisville,25,,,221,,,,0,,FR
,23,,,,1,1,,9.0,5-11,2,0,,,C.J. Avery,,,2,,,,,cj-avery-1,,,LB,,,,,,,,,,,,0.5,,2018,33,2.5,Louisville,56,,,221,,,,28,14.0,SO
,31,,,,0,1,,13.0,5-11,0,0,,,C.J. Avery,,,6,,,,,cj-avery-1,,,LB,,,,,,,,,,,,3.0,,2019,62,5.5,Louisville,93,,,221,,,,0,,JR
,68,,,,1,3,,,5-11,2,0,,,C.J. Avery,,,8,,,,,cj-avery-1,,,LB,,,,,,,,,,,,3.5,,Career,106,8.5,Louisville,174,,,221,,,,28,14.0,
