adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,0,,,,0,0,,1.0,6-6,0,0,,,Dan Archibong,,,0,,,,,dan-archibong-1,0,,DL,,,0,0,,0,0,0,0,,0,0.0,,2016,1,0.0,Temple,1,,,300,0,,,0,,FR
,12,,,,0,0,,10.0,6-6,0,0,,,Dan Archibong,,,3,,,,,dan-archibong-1,0,,DL,,,0,0,,0,0,0,0,,0,2.0,,2017,8,2.5,Temple,20,,,300,0,,,0,,FR
,12,,,,0,0,,13.0,6-6,0,0,,,Dan Archibong,,,3,,,,,dan-archibong-1,1,,DL,,,0,0,0.0,1,0,0,0,,0,0.5,,2018,7,3.0,Temple,19,,,300,0,0.0,,0,,SO
,15,,,,0,0,,10.0,6-6,0,0,,,Dan Archibong,,,2,,,,,dan-archibong-1,0,,DT,,,0,0,,0,0,0,0,,0,1.0,,2019,11,1.0,Temple,26,,,300,0,,,0,,JR
,39,,,,0,0,,,6-6,0,0,,,Dan Archibong,,,8,,,,,dan-archibong-1,1,,DT,,,0,0,0.0,1,0,0,0,,0,3.5,,Career,27,6.5,Temple,66,,,300,0,0.0,,0,,
