adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
,0,,0,0,0,0,,9.0,6-2,0,0,,0,Jordan Myers,,,0,,,,,jordan-myers-1,53,6,WR,0,,0,119,10.8,11,42,1,199,4.7,1,0.0,,2017,3,0.0,Rice,3,1.0,,217,318,6.0,,0,,FR
,0,,0,0,0,0,,12.0,6-2,0,0,,0,Jordan Myers,,,0,,,,,jordan-myers-1,20,6,TE,0,,1,241,16.1,15,5,0,6,1.2,1,0.0,,2018,1,0.0,Rice,1,1.0,,217,247,12.4,,0,,SO
,1,,0,0,0,0,,8.0,6-2,0,0,,0,Jordan Myers,,,0,,,,,jordan-myers-1,16,0,TE,0,,0,123,7.7,16,0,0,0,,0,0.0,,2019,4,0.0,Rice,5,,,217,123,7.7,,0,,JR
,1,,0,0,0,0,,,6-2,0,0,,0,Jordan Myers,,,0,,,,,jordan-myers-1,89,12,TE,0,,1,483,11.5,42,47,1,205,4.4,2,0.0,,Career,8,0.0,Rice,9,2.0,,217,688,7.7,,0,,
