,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,5,,0,0,1,0,,8.0,5-11,0,0,,0,Nick Nelson,,,5,,,,,nick-nelson-2,,0,DB,0,,,,,,,,,,,0.0,,2014,31,1.0,Hawaii,36,0,,208,,,,0,,FR
2015,,15,,0,0,1,0,,13.0,5-11,0,0,,0,Nick Nelson,,,15,,,,,nick-nelson-2,,0,DB,0,,,,,,,,,,,1.0,,2015,36,1.5,Hawaii,51,0,,208,,,,0,,SO
2017,,9,,0,0,0,0,,14.0,5-11,0,0,,0,Nick Nelson,,,21,,,,,nick-nelson-2,,6,CB,1,,,,,,,,,,,0.0,,2017,26,1.0,Wisconsin,35,1,,208,,,,0,,JR
Career,,29,,0,0,2,0,,,5-11,0,0,,0,Nick Nelson,,,41,,,,,nick-nelson-2,,6,CB,1,,,,,,,,,,,1.0,,Career,93,3.5,Overall,122,1,,208,,,,0,,
