,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,6,,0,0,0,0,,11.0,5-9,0,0,,0,Avonte Maddox,,,3,,,,,avonte-maddox-1,0,0,DB,0,,0,0,,0,0,0,0,,0,0.0,,2014,26,0.0,Pitt,32,0,,180,0,,,0,,FR
2015,,23,,0,0,0,0,,13.0,5-9,3,1,,1,Avonte Maddox,,,12,,,,,avonte-maddox-1,0,12,DB,0,,0,0,,0,0,0,0,,0,0.5,,2015,52,1.0,Pitt,75,2,,180,0,,,30,10.0,SO
2016,,11,,0,0,0,0,,10.0,5-9,3,1,,0,Avonte Maddox,,,8,,,,,avonte-maddox-1,0,6,DB,0,,0,0,,0,0,0,0,,0,2.5,,2016,38,8.5,Pitt,49,1,,180,0,,,33,11.0,JR
2017,,7,,0,0,3,1,,9.0,5-9,2,0,,0,Avonte Maddox,,,11,,,,,avonte-maddox-1,2,0,DB,0,,0,0,,0,2,0,8,4.0,0,4.0,,2017,20,4.0,Pitt,27,0,,180,8,4.0,,0,0.0,SR
Career,,47,,0,0,3,1,,,5-9,8,2,,1,Avonte Maddox,,,34,,,,,avonte-maddox-1,2,18,DB,0,,0,0,,0,2,0,8,4.0,0,7.0,,Career,136,13.5,Pitt,183,3,,180,8,4.0,,63,7.9,
