,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2004,,,,,,1,2.0,,1982-01-22,,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,5.0,1.0,6-4,,,,,,,,,,,,,,,,,0.0,,Jason Peters,,,,,,,,,,PeteJa21,t,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,2004,2.0,BUF,,,1.0,,,,0.0,,,328,0.0,,,,,,,,,0.0,
2005,,,,,,5,2.0,,1982-01-22,,50.0,,,,,,,,,,,,,,,0.0,,,,,16.0,10.0,6-4,,,,,,,,,,,,,,,,,4.0,,Jason Peters,,,,,,,,,,PeteJa21,T,,,,,,,1.0,5.0,0.3,2.5,2.0,0.1,,,,,,,1.0,,,0.0,,2005,2.0,BUF,,,4.0,,,,2.0,,,328,5.0,,,,,,,,2.5,,
2006,,,,,,7,,,1982-01-22,,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,16.0,6-4,,,,,,,,,,,,,,,,,0.0,,Jason Peters,,,,,,,,,,PeteJa21,LT/rt,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,2006,,BUF,,,1.0,,,,0.0,,,328,0.0,,,,,,,,,0.0,
Career,,,,,,130,4.0,,1982-01-22,,33.3,,,,,,,,,,,,,,,0.0,0.0,6.0,7.0,,205.0,195.0,6-4,,,,,,,,,,,,,,,,,4.0,,Jason Peters,,,,,,,,,,PeteJa21,,,,,,,,1.0,5.0,0.0,2.5,2.0,0.0,,,,,,,1.0,,,0.0,,Career,4.0,,,,6.0,,,,2.0,,,328,5.0,,,,,,,,2.5,7.0,
2007,,,,,,9,,,1982-01-22,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,15.0,15.0,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,LT,,,,,,,,,,,,,,,,,,,,,,0.0,,2007,,BUF,,,,,,,,,,328,,,,,,,,,,0.0,
2008,,,,,,10,,,1982-01-22,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,13.0,13.0,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,LT,,,,,,,,,,,,,,,,,,,,,,0.0,,2008,,BUF,,,,,,,,,,328,,,,,,,,,,0.0,
2009,,,,,,10,,,1982-01-22,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,15.0,15.0,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,LT,,,,,,,,,,,,,,,,,,,,,,0.0,,2009,,PHI,,,,,,,,,,328,,,,,,,,,,0.0,
2010,,,,,,12,,,1982-01-22,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,LT,,,,,,,,,,,,,,,,,,,,,,0.0,,2010,,PHI,,,,,,,,,,328,,,,,,,,,,,
2011,,,,,,13,,,1982-01-22,,,,,,,,,,,,,,,,,0.0,0.0,1.0,7.0,,14.0,14.0,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,LT,,,,,,,,,,,,,,,,,,,,,,0.0,,2011,,PHI,,,,,,,,,,328,,,,,,,,,,7.0,
2012,,,,,,0,,,1982-01-22,,,,,,,,,,,,,,,,,,,,,,,,6-4,,,,,,,,,,,,,,,,,,,Jason Peters,,,,,,,,,,PeteJa21,,,,,,,,,,,,,,,,,,,,,,,0.0,,2012,,PHI,,,,,,,,,,328,,,,,,,,,,,
