,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2005,9.0,,15,,,,,,5.0,,0,0,0,,Brian Hoyer,,23,,65.2,2,167,7.3,brian-hoyer-1,2,0,QB,,154.9,,,,,2,0,6,3.0,0,,,2005,,,Michigan State,,0,,,6,3.0,,0,,FR
2006,5.6,,82,,,,,,8.0,,0,0,3,,Brian Hoyer,,144,,56.9,4,863,6.0,brian-hoyer-1,13,0,QB,,112.3,,,,,13,0,-36,-2.8,0,,,2006,,,Michigan State,,0,,,-36,-2.8,,0,,SO
2007,7.0,0.0,223,,,,,,13.0,,0,0,11,,Brian Hoyer,,376,,59.3,20,2725,7.2,brian-hoyer-1,47,6,QB,,131.9,,,,,47,1,-105,-2.2,1,0.0,,2007,2.0,0.0,Michigan State,2.0,1,,,-105,-2.2,,0,,JR
2008,6.2,2.0,180,,,,,,13.0,,0,0,9,,Brian Hoyer,,353,,51.0,9,2404,6.8,brian-hoyer-1,44,6,QB,,111.5,0.0,24.0,24.0,1.0,43,1,-94,-2.2,1,0.0,,2008,0.0,0.0,Michigan State,2.0,1,,,-70,-1.6,,0,,SR
Career,6.5,2.0,500,,,,,,,,0,0,23,,Brian Hoyer,,896,,55.8,35,6159,6.9,brian-hoyer-1,106,12,QB,,121.3,0.0,24.0,24.0,1.0,105,2,-229,-2.2,2,0.0,,Career,2.0,0.0,Michigan State,4.0,2,,,-205,-1.9,,0,,
