,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2013,,,,,,2,9,,1992-01-17,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,16,2,5-8,,,1,1,,,,,,,,19,,,,,,,Nickell Robey-Coleman,,,,10,,,,,,RobeNi00,cb/db,,,,,,,,,,,,,,,,,,,,,,3.0,,2013,30,BUF,,,,,,,,,,180,,,,,,,,,,0.0,19
2014,,,,,,4,10,,1992-01-17,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,,16,7,5-8,,,0,0,,,,,,,,0,,,,,,,Nickell Robey-Coleman,,,,7,,,,,,RobeNi00,cb/db/mlb,,,,,,,,,,,,,,,,,,,,,,1.0,,2014,38,BUF,,,,,,,,,,180,,,,,,,,,,2.0,0
2015,,,,,,2,7,,1992-01-17,,,,,,,,,,,,,,,,,,,,,,16,3,5-8,,,0,0,,,,,,,,0,,,,,,,Nickell Robey-Coleman,,,,4,,,,,,RobeNi00,cb/lb/lcb,,,,,,,,,,,,,,,,,,,,,,1.0,,2015,39,BUF,,,,,,,,,,180,,,,,,,,,,,0
2016,,,,,,2,3,,1992-01-17,,,,,,,,,,,,,,,,,0.0,1.0,1.0,36.0,,16,3,5-8,,,2,1,,,,,,,,41,,,,,,,Nickell Robey-Coleman,,,,7,,,,,,RobeNi00,db,,,,,,,,,,,,,,,,,,,,,,0.0,,2016,32,BUF,,,,,,,,,,180,,,,,,,,,,36.0,44
2017,,,,,,3,10,,1992-01-17,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,15,4,5-8,,,2,0,,,,,,,,31,,,,,,,Nickell Robey-Coleman,,,,9,,,,,,RobeNi00,cb/rcb,,,,,,,,,,,,,,,,,,,,,,0.0,,2017,39,LAR,,,,,,,,,,180,,,,,,,,,,0.0,56
2018,,,,,,1,12,,1992-01-17,,,,,,,,,,,,,,,,,,,,,,16,1,5-8,,,1,0,,,,,,,,0,,,,,,,Nickell Robey-Coleman,,,,4,,,,,,RobeNi00,cb,,,,,,,,,,,,,,,,,,,,,,0.0,,2018,25,LAR,,,,,,,,,,180,,,,,,,,,,,0
2019,,,,,,2,4,,1992-01-17,,,,,,,,,,,,,,,,,0.0,2.0,0.0,12.0,,16,3,5-8,,,0,0,,,,,,,,0,,,,,,,Nickell Robey-Coleman,,,,7,,,,,,RobeNi00,cb,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,32,LAR,,,,,,,,,,180,,,,,,,,,,12.0,0
Career,,,,,,16,55,,1992-01-17,,,,,,,,,,,,,,,,,0.0,5.0,5.0,50.0,,111,23,5-8,,,6,2,,,,,,,,41,,,,,,,Nickell Robey-Coleman,,,,48,,,,,,RobeNi00,,,,,,,,,,,,,,,,,,,,,,,5.0,,Career,235,,,,,,,,,,,180,,,,,,,,,,50.0,119
