,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,1,,0,0,0,0,,1.0,6-2,0,0,,0,Cullen Gillaspia,,,0,,,,,cullen-gillaspia-1,,0,LB,0,,,,,,,,,,,0.0,,2015,0,0.0,Texas A&M,1,0,,230,,,,0,,FR
2016,,3,,0,0,1,1,,6.0,6-2,0,0,,0,Cullen Gillaspia,,,0,,,,,cullen-gillaspia-1,,0,LB,0,,,,,,,,,,,0.0,,2016,6,0.0,Texas A&M,9,0,,230,,,,0,,SO
2017,,4,,0,0,0,0,,8.0,6-2,0,0,,0,Cullen Gillaspia,,,0,,,,,cullen-gillaspia-1,,0,LB,0,,,,,,,,,,,0.0,,2017,5,0.0,Texas A&M,9,0,,230,,,,0,,JR
2018,,0,,0,0,0,0,,10.0,6-2,0,0,,0,Cullen Gillaspia,,,0,,,,,cullen-gillaspia-1,,6,FB,0,,,,,,,,,,,0.0,,2018,6,0.0,Texas A&M,6,1,,230,,,,0,,SR
Career,,8,,0,0,1,1,,,6-2,0,0,,0,Cullen Gillaspia,,,0,,,,,cullen-gillaspia-1,,6,FB,0,,,,,,,,,,,0.0,,Career,17,0.0,Texas A&M,25,1,,230,,,,0,,
