,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,7,,,,0,0,,7.0,5-11,0,0,,,A.J. Moore,,,1,,,,,aj-moore-2,,,DB,,,,,,,,,,,,0.0,,2014,9,1.5,Ole Miss,16,,,202,,,,0,,FR
2015,,14,,,,2,2,,8.0,5-11,0,0,,,A.J. Moore,,,0,,,,,aj-moore-2,,,DB,,,,,,,,,,,,1.0,,2015,12,1.0,Ole Miss,26,,,202,,,,0,,SO
2016,,19,,,,0,0,,12.0,5-11,0,0,,,A.J. Moore,,,1,,,,,aj-moore-2,,,DB,,,,,,,,,,,,0.0,,2016,23,5.0,Ole Miss,42,,,202,,,,0,,JR
2017,,16,,,,0,1,,12.0,5-11,0,0,,,A.J. Moore,,,3,,,,,aj-moore-2,,,DB,,,,,,,,,,,,1.0,,2017,32,3.0,Ole Miss,48,,,202,,,,0,,SR
Career,,56,,,,2,3,,,5-11,0,0,,,A.J. Moore,,,5,,,,,aj-moore-2,,,DB,,,,,,,,,,,,2.0,,Career,76,10.5,Ole Miss,132,,,202,,,,0,,
