,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2013,,,,,2020,8,,,1991-03-17,,58.4,,,,,,,,,,,,,,,0,,,,,16,6,6-2,,,,,,2,1393,43,,,,,109,,,,79,50,Cordarrelle Patterson,,,,,,,,,,PattCo00,wr,,,,,,,4,469,29.3,10.4,45,2.8,12,0.8,3,158,13.2,9.9,7,,,,,2013,,MIN,,,77,,,,57,,,238,627,,,,,32.4,,,11.0,,
2014,,,,,1372,4,,,1991-03-17,,49.3,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16,7,6-2,,,,,,0,871,34,,,,,51,,,,28,67,Cordarrelle Patterson,,,,,,,,,,PattCo00,wr,,,,,,,1,384,24.0,11.6,33,2.1,10,0.6,1,117,11.7,7.3,2,,,0.0,,2014,,MIN,,,67,,,,43,,,238,501,,,,,25.6,,,11.7,0.0,
2015,,,,,1044,2,,,1991-03-17,,100.0,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16,1,6-2,,,,,,2,1019,32,,,,,101,,,,9,9,Cordarrelle Patterson,,,,,,,,,,PattCo00,wr,,,,,,,0,10,0.6,5.0,2,0.1,2,0.1,0,15,7.5,0.9,0,,,0.0,,2015,,MIN,,,2,,,,4,,,238,25,,,,,31.8,,,6.3,0.0,
2016,,,,,1297,5,1.0,,1991-03-17,,74.3,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,16,8,6-2,,,,,,1,792,25,,,,,104,,,9.0,39,22,Cordarrelle Patterson,,,,,,,,,,PattCo00,WR,0.0,9.0,1.0,,,,2,453,28.3,8.7,52,3.3,7,0.4,0,43,6.1,2.7,2,,,0.0,,2016,4.0,MIN,,,70,,,,59,,,238,496,,,,,31.7,,9.0,8.4,0.0,
2017,,,,,968,3,1.0,,1991-03-17,,73.8,,,,,,,,,,,,,,,3,0.0,1.0,0.0,,16,2,6-2,,,,,,0,538,19,,,,,49,,,,59,47,Cordarrelle Patterson,,,,,,,,,,PattCo00,wr,,,,,,,0,309,19.3,10.0,31,1.9,13,0.8,2,121,9.3,7.6,2,,,0.0,,2017,3.0,OAK,,,42,,,,44,,,238,430,,,,,28.3,,,9.8,0.0,
2018,,,,,1138,5,0.0,,1991-03-17,,75.0,,,,,,,,,,,,,,,1,1.0,0.0,0.0,,15,5,6-2,,,,,,1,663,23,,,,,95,,,,55,27,Cordarrelle Patterson,,,,,,,,,,PattCo00,rb/wr,,,,,,,3,247,16.5,11.8,21,1.4,42,2.8,1,228,5.4,15.2,4,,,0.0,,2018,1.0,NWE,,,28,,,,63,,,238,475,,,,,28.8,,,7.5,0.0,
2019,,,,,1011,2,1.0,,1991-03-17,,64.7,,,,,,,,,,,,,,,0,,,,,16,4,6-2,,,,,,1,825,28,,,,,102,,,,33,46,Cordarrelle Patterson,,,,,,,,,,PattCo00,wr,,,,,,,0,83,5.2,7.5,11,0.7,17,1.1,0,103,6.1,6.4,0,,,0.0,,2019,5.0,CHI,,,17,,,,28,,,238,186,,,,,29.5,,,6.6,,
Career,,,,,8850,29,3.0,,1991-03-17,,64.4,,,,,,,,,,,,,,,8,1.0,1.0,0.0,,111,33,6-2,,,,,,7,6101,204,,,,,109,,,9.0,79,67,Cordarrelle Patterson,,,,,,,,,,PattCo00,,0.0,9.0,1.0,,,,10,1955,17.6,10.0,195,1.8,103,0.9,7,785,7.6,7.1,17,,,0.0,,Career,13.0,,,,303,,,,298,,,238,2740,,,,,29.9,,9.0,9.2,0.0,
