,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2007,7.7,0.0,187,,,,,,13.0,,0,0,10,,Case Keenum,,273,,68.5,14,2259,8.3,case-keenum-1,103,54,QB,,147.6,,,,,103,9,412,4.0,9,0.0,,2007,1.0,0.0,Houston,1.0,9,,,412,4.0,,0,,FR
2008,9.2,,397,,,,,,13.0,,0,0,11,,Case Keenum,,589,,67.4,44,5020,8.5,case-keenum-1,76,42,QB,,159.9,,,,,76,7,221,2.9,7,,,2008,,,Houston,,7,,,221,2.9,,0,,SO
2009,8.4,0.0,492,,,,,,14.0,,0,0,15,,Case Keenum,,700,,70.3,44,5671,8.1,case-keenum-1,60,24,QB,,154.8,,,,,60,4,158,2.6,4,0.0,,2009,1.0,0.0,Houston,1.0,4,,,158,2.6,,0,,JR
2010,8.0,0.0,42,,,0.0,0.0,,3.0,,0,0,5,,Case Keenum,,64,0.0,65.6,5,636,9.9,case-keenum-1,4,0,QB,,159.3,,,,,4,0,71,17.8,0,0.0,,2010,0.0,0.0,Houston,0.0,0,,,71,17.8,,0,,JR
2011,10.6,0.0,428,,,0.0,0.0,,14.0,,0,0,5,,Case Keenum,,603,0.0,71.0,48,5631,9.3,case-keenum-1,57,18,QB,,174.0,,,,,57,3,35,0.6,3,0.0,,2011,0.0,0.0,Houston,0.0,3,,,35,0.6,,0,,SR
Career,9.1,0.0,1546,,,0.0,0.0,,,,0,0,46,,Case Keenum,,2229,0.0,69.4,155,19217,8.6,case-keenum-1,300,138,QB,,160.6,,,,,300,23,897,3.0,23,0.0,,Career,2.0,0.0,Houston,2.0,23,,,897,3.0,,0,,
