,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,0,0,0,0,0,0,,13.0,5-11,0,0,0,0,Hunter Renfrow,,0,0,,0,0,,hunter-renfrow-1,33,30,WR,0,,5,492,14.9,33,0,0,0,,5,0.0,,2015,1,0.0,Clemson,1,5,,180,492,14.9,,0,,FR
2016,,1,0,0,0,0,0,,11.0,5-11,0,0,0,0,Hunter Renfrow,,0,0,,0,0,,hunter-renfrow-1,44,36,WR,0,,6,495,11.3,44,0,0,0,,6,0.0,,2016,1,0.0,Clemson,2,6,,180,495,11.3,,0,,SO
2017,,0,0,0,0,0,0,,14.0,5-11,0,0,0,0,Hunter Renfrow,,0,0,,0,0,,hunter-renfrow-1,60,18,WR,0,,3,602,10.0,60,0,0,0,,3,0.0,,2017,1,0.0,Clemson,1,3,,180,602,10.0,,0,,JR
2018,1.0,0,1,0,0,0,1,,15.0,5-11,0,0,0,0,Hunter Renfrow,,2,0,50.0,0,2,1.0,hunter-renfrow-1,49,6,WR,0,58.4,1,544,11.1,49,0,0,0,,1,0.0,,2018,1,0.0,Clemson,1,1,,180,544,11.1,,0,,SR
Career,1.0,1,1,0,0,0,1,,,5-11,0,0,0,0,Hunter Renfrow,,2,0,50.0,0,2,1.0,hunter-renfrow-1,186,90,WR,0,58.4,15,2133,11.5,186,0,0,0,,15,0.0,,Career,4,0.0,Clemson,5,15,,180,2133,11.5,,0,,
