,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2010,,30,,,,0,0,0,13.0,,,,,,Akeem Spence,,,0,,,,,akeem-spence-1,,,DL,,,,,,,,,,,,1.0,,2010,15,4.0,Illinois,45,,,,,,0,,,FR
2011,,51,,,,1,0,0,13.0,,,,,,Akeem Spence,,,0,,,,,akeem-spence-1,,,DL,,,,,,,,,,,,1.5,,2011,18,5.5,Illinois,69,,,,,,0,,,SO
2012,,40,,,,1,0,0,,,,,,,Akeem Spence,,,0,,,,,akeem-spence-1,,,DL,,,,,,,,,,,,1.0,,2012,32,7.0,Illinois,72,,,,,,0,,,JR
Career,,121,,,,2,0,0,,,,,,,Akeem Spence,,,0,,,,,akeem-spence-1,,,DL,,,,,,,,,,,,3.5,,Career,65,16.5,Illinois,186,,,,,,0,,,
