,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2016,95.0,5.8,7.3,104.0,,2,,55,1992-12-11,,,34,96.0,41.7,,,,,,,,,,,,3,0.0,1.0,0.0,,3,2,6-4,0.0,142.0,,,0,,,,,,,,,58,,,,27,Jacoby Brissett,89.0,5.8,93.0,,61.8,0.0,0,400,7.3,BrisJa00,qb,,,,,1-1-0,83.9,,,,,,,16,5.3,1,83,5.2,27.7,1,,69.0,0.0,,2016,,NWE,,,,6,,48.0,16,,,238,83,46,103.0,11.8,133.3,,,,5.2,0.0,
2017,88.0,5.26,6.5,93.0,,11,,469,1992-12-11,,,276,84.0,41.5,,,,,,,,,0.0,,,8,0.0,5.0,-13.0,1.0,16,15,6-4,1.5,114.0,,,7,,,,,,,,,80,,,,25,Jacoby Brissett,82.0,5.36,89.0,,58.8,2.8,13,3098,6.6,BrisJa00,QB,,,,,4-11-0,81.7,,,,,,,63,3.9,4,260,4.1,16.3,4,,73.0,0.0,,2017,,IND,,,,52,,82.0,63,,,238,260,305,88.0,11.2,193.6,,,,4.1,-13.0,
2018,,0.5,0.5,,,0,,4,1992-12-11,,,2,,100.0,,,,,,,,,,,,0,,,,,4,0,6-4,0.0,,,,0,,,,,,,,,4,,,,-1,Jacoby Brissett,,0.5,,,50.0,0.0,0,2,0.5,BrisJa00,,,,,,,56.2,,,,,,,7,1.8,0,-7,-1.0,-1.8,0,,,,,2018,,IND,,,,0,,,7,,,238,-7,0,,1.0,0.5,,,,-1.0,,
2019,98.0,6.06,6.8,95.0,,11,,447,1992-12-11,,100.0,272,87.0,52.1,,,,,,,,,2.0,,,7,0.0,1.0,-5.0,2.0,15,15,6-4,1.3,116.0,,,6,,,,,,,,,50,,,2.0,24,Jacoby Brissett,91.0,5.87,95.0,,60.9,4.0,18,2942,6.6,BrisJa00,QB,,,,,7-8-0,88.0,0.0,2.0,0.1,2.0,1.0,0.1,56,3.7,4,228,4.1,15.2,4,,107.0,0.0,,2019,,IND,,,1.0,27,,94.0,57,,,238,230,159,86.0,10.8,196.1,,,,4.0,-5.0,
Career,,5.63,6.6,,,24,,975,1992-12-11,,100.0,584,,,,,,,,,,,2.0,,,18,0.0,7.0,-18.0,3.0,38,32,6-4,1.3,,,,13,,,,,,,,,80,,,2.0,27,Jacoby Brissett,,5.6,,,59.9,3.2,31,6442,6.6,BrisJa00,,,,,,12-20-0,84.6,0.0,2.0,0.1,2.0,1.0,0.0,142,3.7,9,564,4.0,14.8,9,,,0.0,,Career,,,,,1.0,85,,,143,,,238,566,510,,11.0,169.5,,,,4.0,-18.0,
