,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2012,,0.0,,,,,,,11.0,6-0,,,,,Jonathan Williams,,,,,,,,jonathan-williams-2,53,12,RB,,,2.0,208.0,26.0,8.0,45.0,0.0,231.0,5.1,2,0.0,,2012,1.0,0.0,Arkansas,1.0,2,,223,439,8.3,,,,FR
2013,13.7,0.0,1.0,0.0,0.0,0.0,0.0,,12.0,6-0,0.0,0.0,0.0,0.0,Jonathan Williams,,3.0,0.0,33.3,1.0,21.0,7.0,jonathan-williams-2,157,36,RB,0.0,202.1,2.0,72.0,10.3,7.0,150.0,4.0,900.0,6.0,6,0.0,,2013,2.0,0.0,Arkansas,2.0,6,,223,972,6.2,,0.0,,SO
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,6-0,0.0,0.0,0.0,0.0,Jonathan Williams,,1.0,0.0,0.0,0.0,0.0,0.0,jonathan-williams-2,222,84,RB,0.0,0.0,2.0,65.0,5.9,11.0,211.0,12.0,1190.0,5.6,14,0.0,,2014,1.0,0.0,Arkansas,1.0,14,,223,1255,5.7,,0.0,,JR
2015,,,,,,,,,,6-0,,,,,Jonathan Williams,,,,,,,,jonathan-williams-2,0,0,RB,,,,,,,,,,,0,,,2015,,,Arkansas,,0,,223,0,,,,,SR
Career,10.3,0.0,1.0,0.0,0.0,0.0,0.0,,,6-0,0.0,0.0,0.0,0.0,Jonathan Williams,,4.0,0.0,25.0,1.0,21.0,5.3,jonathan-williams-2,432,132,RB,0.0,151.6,6.0,345.0,13.3,26.0,406.0,16.0,2321.0,5.7,22,0.0,,Career,4.0,0.0,Arkansas,4.0,22,,223,2666,6.2,,0.0,,
