,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,0,,0,0,1,0,,3.0,6-2,1,0,,0,Xavien Howard,,,0,,,,,xavien-howard-1,,0,DB,0,,,,,,,,,,,0.0,,2013,5,0.0,Baylor,5,0,,200,,,,7,7.0,FR
2014,,9,,0,0,0,0,,13.0,6-2,4,0,,0,Xavien Howard,,,13,,,,,xavien-howard-1,,0,CB,0,,,,,,,,,,,1.5,,2014,42,4.5,Baylor,51,0,,200,,,,40,10.0,SO
2015,,5,,0,0,0,1,1.0,13.0,6-2,5,0,,0,Xavien Howard,0.0,,10,,,,,xavien-howard-1,,6,CB,0,,,,,,,,,,,0.0,,2015,37,1.0,Baylor,42,1,,200,,,30.0,74,14.8,JR
Career,,14,,0,0,1,1,1.0,,6-2,10,0,,0,Xavien Howard,0.0,,23,,,,,xavien-howard-1,,6,CB,0,,,,,,,,,,,1.5,,Career,84,5.5,Baylor,98,1,,200,,,30.0,121,12.1,
