,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,-9.3,,1,,,,,,7.0,6-6,,,1,,Blake Bell,,4,,25.0,0,8,2.0,blake-bell-1,44,78,QB,,-8.2,,,,,44,13,171,3.9,13,,,2011,,,Oklahoma,,13,,252,171,3.9,,,,FR
2012,6.7,,9,,,,,,13.0,6-6,,,0,,Blake Bell,,16,,56.3,0,107,6.7,blake-bell-1,60,66,QB,,112.4,,,,,60,11,201,3.4,11,,,2012,,,Oklahoma,,11,,252,201,3.4,,,,SO
2013,7.1,,140,0.0,0.0,,,,11.0,6-6,,,5,0.0,Blake Bell,,233,,60.1,12,1648,7.1,blake-bell-1,75,0,QB,0.0,132.2,0.0,0.0,,0.0,75,0,255,3.4,0,,,2013,,,Oklahoma,,0,,252,255,3.4,,,,JR
2014,,,0,0.0,0.0,,,,9.0,6-6,,,0,0.0,Blake Bell,,0,,,0,0,,blake-bell-1,18,24,TE,0.0,,4.0,214.0,13.4,16.0,2,0,4,2.0,4,,,2014,,,Oklahoma,,4,,252,218,12.1,,,,SR
Career,6.8,,150,0.0,0.0,,,,,6-6,,,6,0.0,Blake Bell,,253,,59.3,12,1763,7.0,blake-bell-1,197,168,TE,0.0,128.7,4.0,214.0,13.4,16.0,181,24,631,3.5,28,,,Career,,,Oklahoma,,28,,252,845,4.3,,,,
