,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,,19,,,,3,1,,14.0,6-0,2,0,,0,Terrance Mitchell,,,10,,,,,terrance-mitchell-1,,0,DB,,,,,,,,,,,,0.0,,2011,26,3.0,Oregon,45,0,,189,,,,36,18.0,FR
2012,,18,,0.0,0.0,0,0,0.0,,6-0,0,0,,0,Terrance Mitchell,0.0,,8,,,,,terrance-mitchell-1,,0,DB,0.0,,,,,,,,,,,0.0,0.0,2012,22,0.0,Oregon,40,0,0.0,189,,,0.0,0,,SO
2013,,21,,0.0,0.0,1,0,,13.0,6-0,5,1,,0,Terrance Mitchell,,,7,,,,,terrance-mitchell-1,,6,DB,0.0,,,,,,,,,,,0.0,,2013,38,0.0,Oregon,59,1,,189,,,,72,14.4,JR
Career,,58,,0.0,0.0,4,1,0.0,,6-0,7,1,,0,Terrance Mitchell,0.0,,25,,,,,terrance-mitchell-1,,6,DB,0.0,,,,,,,,,,,0.0,0.0,Career,86,3.0,Oregon,144,1,0.0,189,,,0.0,108,15.4,
