,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,23,,,,1,1,,12.0,6-2,1,0,,,Jaylon Smith,,,3,,,,,jaylon-smith-1,,,LB,,,,,,,,,,,,0.0,,2013,35,5.5,Notre Dame,58,,,235,,,,-1,-1.0,FR
2014,,47,,,,1,0,,13.0,6-2,0,0,,,Jaylon Smith,,,2,,,,,jaylon-smith-1,,,LB,,,,,,,,,,,,3.5,,2014,64,9.0,Notre Dame,111,,,235,,,,0,,SO
2015,,46,,,,1,2,,13.0,6-2,0,0,,,Jaylon Smith,,,5,,,,,jaylon-smith-1,,,LB,,,,,,,,,,,,1.0,,2015,69,9.0,Notre Dame,115,,,235,,,,0,,JR
Career,,116,,,,3,3,,,6-2,1,0,,,Jaylon Smith,,,10,,,,,jaylon-smith-1,,,LB,,,,,,,,,,,,4.5,,Career,168,23.5,Notre Dame,284,,,235,,,,-1,-1.0,
