,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,,,,,,,,,11.0,,0,0,,0.0,Chris Thompson,,,,,,,,chris-thompson-1,25,12,RB,,,0,10,5.0,2,23,2,120,5.2,2,,,2009,,,Florida State,,2,,,130,5.2,,0,,FR
2010,,,,,,,,,14.0,,0,0,,0.0,Chris Thompson,,,,,,,,chris-thompson-1,153,42,RB,0.0,,1,155,8.2,19,134,6,845,6.3,7,,,2010,,,Florida State,,7,,,1000,6.5,,0,,SO
2011,,,,,,,,,5.0,,0,0,,,Chris Thompson,,,,,,,,chris-thompson-1,32,6,RB,,,0,17,5.7,3,29,1,83,2.9,1,,,2011,,,Florida State,,1,,,100,3.1,,0,,JR
2012,,0.0,,,,,,,9.0,,0,0,,,Chris Thompson,,,,,,,,chris-thompson-1,112,30,RB,,,0,248,11.8,21,91,5,687,7.5,5,0.0,,2012,1.0,0.0,Florida State,1.0,5,,,935,8.3,,0,,SR
Career,,0.0,,,,,,,,,0,0,,0.0,Chris Thompson,,,,,,,,chris-thompson-1,322,90,RB,0.0,,1,430,9.6,45,277,14,1735,6.3,15,0.0,,Career,1.0,0.0,Florida State,1.0,15,,,2165,6.7,,0,,
