,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,2.6,,30,,,,,,10.0,6-4,0,0,4,,Garrett Gilbert,,66,,45.5,2,310,4.7,garrett-gilbert-1,11,6,QB,,82.8,,,,,11,1,5,0.5,1,,,2009,,,Texas,,1,,223,5,0.5,,0,,FR
2010,4.9,0.0,260,,,0.0,0.0,,12.0,6-4,0,0,17,,Garrett Gilbert,,441,0.0,59.0,10,2744,6.2,garrett-gilbert-1,100,30,QB,,111.0,,,,,100,5,380,3.8,5,0.0,,2010,1.0,0.0,Texas,1.0,5,,223,380,3.8,,0,,SO
2011,5.7,0.0,15,,,0.0,0.0,,2.0,6-4,0,0,2,,Garrett Gilbert,,31,0.0,48.4,1,247,8.0,garrett-gilbert-1,7,0,QB,,113.1,,,,,7,0,15,2.1,0,0.0,,2011,0.0,0.0,Texas,0.0,0,,223,15,2.1,,0,,JR
2012,5.1,0.0,268,,,,,,13.0,6-4,0,0,15,,Garrett Gilbert,,506,,53.0,15,2932,5.8,garrett-gilbert-1,94,48,QB,,105.5,,,,,94,8,346,3.7,8,0.0,,2012,3.0,0.0,SMU,3.0,8,,223,346,3.7,,0,,JR
2013,7.2,0.0,335,0.0,0.0,0.0,0.0,,10.0,6-4,0,0,7,0.0,Garrett Gilbert,,504,0.0,66.5,21,3528,7.0,garrett-gilbert-1,83,36,QB,0.0,136.2,0.0,0.0,,0.0,83,6,267,3.2,6,0.0,,2013,0.0,0.0,SMU,0.0,6,,223,267,3.2,,0,,SR
Career,5.6,0.0,908,0.0,0.0,0.0,0.0,,,6-4,0,0,45,0.0,Garrett Gilbert,,1548,0.0,58.7,49,9761,6.3,garrett-gilbert-1,295,120,QB,0.0,116.3,0.0,0.0,,0.0,295,20,1013,3.4,20,0.0,,Career,4.0,0.0,Overall,4.0,20,,223,1013,3.4,,0,,
