,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2008,,1.0,,,,,,,12.0,,0,0,,,Jarius Wright,,,,,,,,jarius-wright-1,20,12,WR,0.0,,2,348,18.3,19,1.0,0.0,1.0,1.0,2,0.0,,2008,2.0,0.0,Arkansas,3.0,2,,,349,17.5,,0,,FR
2009,,3.0,,,,,,,13.0,,0,0,,,Jarius Wright,,,,,,,,jarius-wright-1,41,30,WR,,,5,681,16.6,41,,,,,5,0.0,,2009,2.0,0.0,Arkansas,5.0,5,,,681,16.6,,0,,SO
2010,,2.0,,,,,,,13.0,,0,0,,,Jarius Wright,,,,,,,,jarius-wright-1,43,30,WR,0.0,,5,788,18.8,42,1.0,0.0,9.0,9.0,5,0.0,,2010,1.0,0.0,Arkansas,3.0,5,,,797,18.5,,0,,JR
2011,,,,,,,,1.0,12.0,,0,0,,,Jarius Wright,,,,,,,,jarius-wright-1,66,78,WR,,,12,1117,16.9,66,,,,,12,,,2011,,,Arkansas,,13,,,1117,16.9,0.0,0,,SR
Career,,6.0,,,,,,1.0,,,0,0,,,Jarius Wright,,,,,,,,jarius-wright-1,170,150,WR,0.0,,24,2934,17.5,168,2.0,0.0,10.0,5.0,24,0.0,,Career,5.0,0.0,Arkansas,11.0,25,,,2944,17.3,0.0,0,,
