,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,2,,0,0,0,0,,10.0,5-10,0,0,,0,Seth Paige,,,0,,,,,seth-paige-1,68,24,RB,0,,0,61,10.2,6,62,4,341,5.5,4,0.0,,2018,1,0.0,Georgia State,3,4,,180,402,5.9,,0,,FR
2019,,0,,0,0,0,0,,7.0,5-10,0,0,,0,Seth Paige,,,0,,,,,seth-paige-1,61,24,RB,0,,0,0,,0,61,4,405,6.6,4,0.0,,2019,0,0.0,Georgia State,0,4,,180,405,6.6,,0,,SO
Career,,2,,0,0,0,0,,,5-10,0,0,,0,Seth Paige,,,0,,,,,seth-paige-1,129,48,RB,0,,0,61,10.2,6,123,8,746,6.1,8,0.0,,Career,1,0.0,Georgia State,3,8,,180,807,6.3,,0,,
