,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,3,,0,0,0,0,,9.0,6-2,0,0,,0,Hunter Bryant,,,0,,,,,hunter-bryant-2,22,6,TE,0,,1,331,15.0,22,0,0,0,,1,0.0,,2017,5,2.0,Washington,8,1,,239,331,15.0,,0,,FR
2018,,0,,0,0,0,0,,5.0,6-2,0,0,,0,Hunter Bryant,,,0,,,,,hunter-bryant-2,11,6,TE,0,,1,238,21.6,11,0,0,0,,1,0.0,,2018,0,0.0,Washington,0,1,,239,238,21.6,,0,,SO
2019,,4,,0,0,0,0,,12.0,6-2,0,0,,0,Hunter Bryant,,,0,,,,,hunter-bryant-2,54,18,TE,0,,3,825,15.9,52,2,0,-4,-2.0,3,0.0,,2019,5,0.0,Washington,9,3,,239,821,15.2,,0,,JR
Career,,7,,0,0,0,0,,,6-2,0,0,,0,Hunter Bryant,,,0,,,,,hunter-bryant-2,87,30,TE,0,,5,1394,16.4,85,2,0,-4,-2.0,5,0.0,,Career,10,2.0,Washington,17,5,,239,1390,16.0,,0,,
