,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,9,,0,0,0,0,,4.0,6-1,0,0,,0,Dele Harding,,,0,,,,,dele-harding-1,,0,LB,0,,,,,,,,,,,0.0,,2016,4,1.5,Illinois,13,0,,230,,,,0,,FR
2017,,15,,0,0,0,0,,7.0,6-1,0,0,,0,Dele Harding,,,0,,,,,dele-harding-1,,0,LB,0,,,,,,,,,,,0.0,,2017,17,0.0,Illinois,32,0,,230,,,,0,,SO
2018,,16,,0,0,1,0,,9.0,6-1,0,0,,0,Dele Harding,,,0,,,,,dele-harding-1,,0,LB,0,,,,,,,,,,,1.0,,2018,21,5.5,Illinois,37,0,,230,,,,0,,JR
2019,,84,,0,0,2,2,,13.0,6-1,3,2,,0,Dele Harding,,,0,,,,,dele-harding-1,,12,LB,0,,,,,,,,,,,0.0,,2019,65,14.0,Illinois,149,2,,230,,,,94,31.3,SR
Career,,124,,0,0,3,2,,,6-1,3,2,,0,Dele Harding,,,0,,,,,dele-harding-1,,12,LB,0,,,,,,,,,,,1.0,,Career,107,21.0,Illinois,231,2,,230,,,,94,31.3,
