,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,42.0,0,1,0,0,0,0,,13.0,6-0,0,0,0,0,Trey Sermon,,1,0,100.0,0,42,42.0,trey-sermon-1,137,42,RB,0,452.8,2,139,8.7,16,121,5,744,6.1,7,0.0,,2017,0,0.0,Oklahoma,0,7,,216,883,6.4,,0,,FR
2018,,0,0,0,0,0,0,,14.0,6-0,0,0,0,0,Trey Sermon,,0,0,,0,0,,trey-sermon-1,176,78,RB,0,,0,181,15.1,12,164,13,947,5.8,13,0.0,,2018,0,0.0,Oklahoma,0,13,,216,1128,6.4,,0,,SO
2019,,1,0,0,0,0,0,,10.0,6-0,0,0,0,0,Trey Sermon,,0,0,,0,0,,trey-sermon-1,62,30,RB,0,,1,71,8.9,8,54,4,385,7.1,5,0.0,,2019,1,0.0,Oklahoma,2,5,,216,456,7.4,,0,,JR
Career,42.0,1,1,0,0,0,0,,,6-0,0,0,0,0,Trey Sermon,,1,0,100.0,0,42,42.0,trey-sermon-1,375,150,RB,0,452.8,3,391,10.9,36,339,22,2076,6.1,25,0.0,,Career,1,0.0,Oklahoma,2,25,,216,2467,6.6,,0,,
