,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,1.0,5-11,0,0,,0,Antonio Williams,,,0,,,,,antonio-williams-1,6,0,RB,0,,0,0,,0,6,0,28,4.7,0,0.0,,2016,0,0.0,Ohio State,0,0,,215,28,4.7,,0,,FR
2017,,0,,0,0,0,0,,8.0,5-11,0,0,,0,Antonio Williams,,,0,,,,,antonio-williams-1,62,18,RB,0,,0,25,5.0,5,57,3,290,5.1,3,0.0,,2017,0,0.0,Ohio State,0,3,,215,315,5.1,,0,,SO
2018,,0,,0,0,0,0,,9.0,5-11,0,0,,0,Antonio Williams,,,0,,,,,antonio-williams-1,107,30,RB,0,,0,131,8.2,16,91,5,504,5.5,5,0.0,,2018,1,0.0,North Carolina,1,5,,215,635,5.9,,0,,JR
2019,,0,,0,0,0,0,,11.0,5-11,0,0,,0,Antonio Williams,,,0,,,,,antonio-williams-1,50,18,RB,0,,0,4,2.0,2,48,3,322,6.7,3,0.0,,2019,0,0.0,North Carolina,0,3,,215,326,6.5,,0,,SR
Career,,0,,0,0,0,0,,,5-11,0,0,,0,Antonio Williams,,,0,,,,,antonio-williams-1,225,66,RB,0,,0,160,7.0,23,202,11,1144,5.7,11,0.0,,Career,1,0.0,Overall,1,11,,215,1304,5.8,,0,,
