,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,9,,0,0,0,0,,14.0,5-9,2,0,,0,Avery Williams,,,8,,,,,avery-williams-6,,12,CB,2,,,,,,,,,,,0.0,,2017,36,0.0,Boise State,45,2,,198,,,,0,0.0,FR
2018,,16,,0,0,3,1,,13.0,5-9,2,0,,1,Avery Williams,,,9,,,,,avery-williams-6,,6,CB,0,,,,,,,,,,,0.0,,2018,33,1.0,Boise State,49,1,,198,,,,31,15.5,SO
2019,,12,,0,0,1,0,,14.0,5-9,0,0,,0,Avery Williams,,,4,,,,,avery-williams-6,,12,CB,2,,,,,,,,,,,0.0,,2019,27,1.5,Boise State,39,2,,198,,,,0,,JR
Career,,37,,0,0,4,1,,,5-9,4,0,,1,Avery Williams,,,21,,,,,avery-williams-6,,30,CB,4,,,,,,,,,,,0.0,,Career,96,2.5,Boise State,133,5,,198,,,,31,7.8,
